   0.841648623D+01   0.865730391D+01  -0.278972254D+01   0.535603263D+00  -0.790412424D-01   0.126721364D-01  -0.228672942D-02   0.340959464D-03  -0.118059523D-04  -0.478140025D-05
   0.139678490D+02   0.408629845D+01  -0.160536913D+01   0.413870804D+00  -0.714755077D-01   0.141626448D-01  -0.460711638D-02   0.113087539D-02  -0.120340074D-03  -0.842953003D-06
   0.164977993D+02   0.181733937D+01  -0.650518766D+00   0.241626489D+00  -0.627626342D-01   0.102668545D-01  -0.262706782D-03  -0.389227324D-03   0.109524349D-03  -0.116418818D-04
   0.178088632D+02   0.872051317D+00  -0.925167999D-01   0.320681741D-01  -0.859961081D-02   0.194281835D-02  -0.378639842D-03   0.613138934D-04  -0.737013167D-05   0.492449410D-06
   0.186388902D+02  -0.486609214D+02   0.845144083D+02  -0.787388354D+02   0.511723838D+02  -0.231712054D+02   0.637907107D+01  -0.158204650D+00  -0.738455272D+00   0.242960265D+00
   0.956881969D+01   0.525438122D+01   0.162930695D+01  -0.315895081D+01   0.218262230D+01  -0.104321412D+01   0.372562934D+00  -0.969208397D-01   0.166964204D-01  -0.145377482D-02
   0.138825591D+02   0.432119085D+01  -0.172484084D+01   0.448334038D+00  -0.768184006D-01   0.135847691D-01  -0.368678013D-02   0.696640975D-03  -0.754199717D-05  -0.141323752D-04
   0.165387111D+02   0.187992008D+01  -0.690409425D+00   0.257754533D+00  -0.671578492D-01   0.109388368D-01  -0.230779052D-03  -0.436706552D-03   0.121478745D-03  -0.128703539D-04
   0.178828122D+02   0.879883973D+00  -0.969735764D-01   0.337648405D-01  -0.911225837D-02   0.207418431D-02  -0.407239811D-03   0.663512224D-04  -0.801193431D-05   0.537026265D-06
  -0.176177183D+02   0.407318145D+02  -0.166060155D+02   0.423328517D+01  -0.871669514D+00   0.176054672D+00  -0.343909777D-01   0.527123324D-02  -0.492187238D-03   0.178302483D-04
   0.859634304D+01   0.854909008D+01  -0.286510871D+01   0.571700806D+00  -0.791913718D-01   0.876569748D-02  -0.958896022D-03   0.192938559D-03  -0.280475886D-04  -0.563629160D-06
   0.140183064D+02   0.391512029D+01  -0.157231610D+01   0.430554394D+00  -0.840533861D-01   0.192307862D-01  -0.664229068D-02   0.188213713D-02  -0.302641267D-03   0.196619452D-04
   0.164394647D+02   0.173601601D+01  -0.607033248D+00   0.229939892D+00  -0.628227430D-01   0.118885291D-01  -0.109242531D-02  -0.148412236D-03   0.671317876D-04  -0.800279318D-05
   0.177052748D+02   0.859115641D+00  -0.853273913D-01   0.294344312D-01  -0.784668677D-02   0.176304942D-02  -0.342590796D-03   0.555124622D-04  -0.669838761D-05   0.450169133D-06
  -0.108990315D+02   0.320525890D+02  -0.129907236D+02   0.333494488D+01  -0.668751497D+00   0.118917398D+00  -0.294732311D-01   0.126923807D-01  -0.413276861D-02   0.594028327D-03
   0.980803465D+01   0.687127079D+01  -0.225538100D+01   0.435648970D+00  -0.591801099D-01   0.875560715D-02  -0.211659311D-02   0.692221985D-03  -0.165535452D-03   0.172715661D-04
   0.142011547D+02   0.320938319D+01  -0.124638179D+01   0.340143489D+00  -0.607605630D-01   0.109773749D-01  -0.408271025D-02   0.150125445D-02  -0.323110962D-03   0.310255620D-04
   0.162308440D+02   0.151715174D+01  -0.475650264D+00   0.181322212D+00  -0.515787483D-01   0.110590974D-01  -0.162022363D-02   0.102103637D-03   0.135011446D-04  -0.282104342D-05
   0.173785753D+02   0.828303181D+00  -0.682283452D-01   0.231631761D-01  -0.603896723D-02   0.132254378D-02  -0.251074021D-03   0.400279754D-04  -0.479032475D-05   0.321257335D-06
  -0.118448318D+02   0.332276911D+02  -0.132232895D+02   0.317810750D+01  -0.559812145D+00   0.637153052D-01   0.114823879D-01  -0.104198247D-01   0.303550167D-02  -0.364994416D-03
   0.966414815D+01   0.711207460D+01  -0.238303259D+01   0.475381160D+00  -0.656555850D-01   0.816597874D-02  -0.140329387D-02   0.469192466D-03  -0.126098487D-03   0.137196075D-04
   0.141865725D+02   0.326979215D+01  -0.128398717D+01   0.355780271D+00  -0.660587278D-01   0.126669584D-01  -0.459666025D-02   0.163087754D-02  -0.345403671D-03   0.329334597D-04
   0.162469291D+02   0.152968543D+01  -0.484132303D+00   0.185225198D+00  -0.529582218D-01   0.114432367D-01  -0.170285049D-02   0.115040681D-03   0.122054711D-04  -0.276186143D-05
   0.174011667D+02   0.829780463D+00  -0.690551967D-01   0.234715313D-01  -0.613041277D-02   0.134577111D-02  -0.256158319D-03   0.409399083D-04  -0.490961054D-05   0.329792472D-06
  -0.105107229D+02   0.319273055D+02  -0.130484397D+02   0.327224528D+01  -0.608644259D+00   0.813459465D-01   0.220309161D-02  -0.622004311D-02   0.192698463D-02  -0.234958669D-03
   0.100011074D+02   0.664426106D+01  -0.224151460D+01   0.455197344D+00  -0.652474938D-01   0.881049301D-02  -0.154728260D-02   0.487389820D-03  -0.138656444D-03   0.170205417D-04
   0.142266947D+02   0.304697298D+01  -0.118249615D+01   0.328318425D+00  -0.586087861D-01   0.927607340D-02  -0.313456211D-02   0.123022638D-02  -0.285261986D-03   0.293713062D-04
   0.161631526D+02   0.145924664D+01  -0.441783319D+00   0.169212680D+00  -0.489376646D-01   0.109362925D-01  -0.177940101D-02   0.171259456D-03  -0.102054979D-05  -0.142229198D-05
   0.172793406D+02   0.819711601D+00  -0.635265648D-01   0.214747816D-01  -0.556531586D-02   0.121044578D-02  -0.228395979D-03   0.362722894D-04  -0.433500893D-05   0.290868775D-06
  -0.274626386D+02   0.531557706D+02  -0.219403748D+02   0.562095942D+01  -0.109102216D+01   0.189563468D+00  -0.358412842D-01   0.746653233D-02  -0.125637399D-02   0.108736274D-03
   0.662345648D+01   0.109976843D+02  -0.367373816D+01   0.735894653D+00  -0.104821828D+00   0.115877841D-01  -0.858631254D-03  -0.424430882D-04   0.417707090D-04  -0.660830323D-05
   0.136086049D+02   0.500476868D+01  -0.200515449D+01   0.504367974D+00  -0.789094710D-01   0.864041713D-02   0.275885192D-03  -0.102521910D-02   0.399829844D-03  -0.560360924D-04
   0.166564536D+02   0.210893403D+01  -0.820332000D+00   0.298014995D+00  -0.711469177D-01   0.809994239D-02   0.153953639D-02  -0.970976993D-03   0.215311513D-03  -0.207359426D-04
   0.181256748D+02   0.913221154D+00  -0.115876342D+00   0.408953770D-01  -0.112263672D-01   0.259896844D-02  -0.516442718D-03   0.845243792D-04  -0.101814111D-04   0.677536690D-06
  -0.248194362D+02   0.499236249D+02  -0.203773053D+02   0.499410894D+01  -0.876013228D+00   0.133067975D+00  -0.254120348D-01   0.658645133D-02  -0.143081350D-02   0.160100966D-03
   0.723128557D+01   0.103103904D+02  -0.348803260D+01   0.707806459D+00  -0.100126818D+00   0.101675154D-01  -0.463692864D-03  -0.105349915D-03   0.504307410D-04  -0.821965940D-05
   0.137525459D+02   0.465902102D+01  -0.188750424D+01   0.497553270D+00  -0.892091934D-01   0.159747025D-01  -0.345681382D-02   0.302699693D-03   0.119766958D-03  -0.296118627D-04
   0.165950116D+02   0.197934211D+01  -0.749240789D+00   0.278089193D+00  -0.707266413D-01   0.104996069D-01   0.297378652D-03  -0.618821847D-03   0.155857321D-03  -0.159182354D-04
   0.179928016D+02   0.893670327D+00  -0.104787487D+00   0.367152807D-01  -0.999068149D-02   0.229424131D-02  -0.453725178D-03   0.742490300D-04  -0.897909506D-05   0.601508918D-06
  -0.175969242D+02   0.364056454D+02  -0.820438881D+01  -0.427383534D+01   0.544807418D+01  -0.343956979D+01   0.149395138D+01  -0.437363360D+00   0.766170604D-01  -0.584714503D-02
   0.791925716D+01   0.939361568D+01  -0.310567410D+01   0.585408792D+00  -0.628403124D-01  -0.265733155D-03   0.195927098D-02  -0.506564559D-03   0.915334625D-04  -0.107565884D-04
   0.138848944D+02   0.431104521D+01  -0.174213995D+01   0.468082194D+00  -0.882528167D-01   0.185853674D-01  -0.551664787D-02   0.122370960D-02  -0.109645876D-03  -0.433761212D-05
   0.165294198D+02   0.186467492D+01  -0.682895987D+00   0.256327209D+00  -0.676738535D-01   0.114702296D-01  -0.459699590D-03  -0.374873325D-03   0.111078694D-03  -0.120093944D-04
   0.178648729D+02   0.877282144D+00  -0.955253104D-01   0.332340942D-01  -0.896104610D-02   0.203845511D-02  -0.400217961D-03   0.652562124D-04  -0.789056567D-05   0.529807159D-06
  -0.167795298D+02   0.399794789D+02  -0.166695318D+02   0.457286589D+01  -0.112876840D+01   0.273074643D+00  -0.416348048D-01  -0.514543960D-02   0.425345639D-02  -0.715002685D-03
   0.882128384D+01   0.827353135D+01  -0.279153070D+01   0.561314921D+00  -0.774308988D-01   0.815942965D-02  -0.790022393D-03   0.189560357D-03  -0.392411538D-04   0.138080000D-05
   0.140603527D+02   0.377156078D+01  -0.151575450D+01   0.420314466D+00  -0.832235293D-01   0.191868458D-01  -0.680992940D-02   0.204378671D-02  -0.360354719D-03   0.276321174D-04
   0.163989406D+02   0.168554441D+01  -0.577879846D+00   0.220142935D+00  -0.611982661D-01   0.121504905D-01  -0.136688269D-02  -0.540749917D-04   0.490453897D-04  -0.635785501D-05
   0.176372342D+02   0.851716271D+00  -0.812110796D-01   0.279211971D-01  -0.741034916D-02   0.165715092D-02  -0.320804684D-03   0.518823954D-04  -0.625969752D-05   0.421170256D-06
  -0.149945135D+02   0.392733806D+02  -0.189011502D+02   0.772329822D+01  -0.371512372D+01   0.182288984D+01  -0.728744214D+00   0.211049066D+00  -0.395043871D-01   0.364540576D-02
   0.939033544D+01   0.752067709D+01  -0.255657718D+01   0.523900545D+00  -0.757020742D-01   0.937846481D-02  -0.134727225D-02   0.391688899D-03  -0.100224464D-03   0.988439790D-05
   0.141522727D+02   0.341918463D+01  -0.135897475D+01   0.379996768D+00  -0.734612313D-01   0.154733534D-01  -0.559747672D-02   0.187506197D-02  -0.378550814D-03   0.345828425D-04
   0.162937215D+02   0.157241102D+01  -0.510427590D+00   0.195545461D+00  -0.557381896D-01   0.118858412D-01  -0.169650897D-02   0.897641626D-04   0.189037953D-04  -0.347034806D-05
   0.174708536D+02   0.835645660D+00  -0.722991427D-01   0.246565167D-01  -0.647093878D-02   0.142875689D-02  -0.273480420D-03   0.438978819D-04  -0.527864439D-05   0.355075520D-06
  -0.126947414D+02   0.348409504D+02  -0.141643790D+02   0.333408321D+01  -0.477899493D+00   0.203480957D-01   0.107665837D-01  -0.364317053D-02   0.603338651D-03  -0.468570186D-04
   0.965878878D+01   0.715408090D+01  -0.244370616D+01   0.509081356D+00  -0.774659756D-01   0.112207334D-01  -0.201279706D-02   0.569845469D-03  -0.141348416D-03   0.152651953D-04
   0.141893908D+02   0.324794393D+01  -0.128027425D+01   0.358196148D+00  -0.674296937D-01   0.128853511D-01  -0.457350221D-02   0.162365080D-02  -0.347737811D-03   0.336672097D-04
   0.162357994D+02   0.151876860D+01  -0.478142557D+00   0.183400455D+00  -0.527601415D-01   0.115570248D-01  -0.177880071D-02   0.139222693D-03   0.767385122D-05  -0.235083043D-05
   0.173839837D+02   0.828040162D+00  -0.681055853D-01   0.231325613D-01  -0.603635476D-02   0.132389655D-02  -0.251839614D-03   0.402460485D-04  -0.482834522D-05   0.324564651D-06
  -0.843509382D+01   0.305366793D+02  -0.149313023D+02   0.632684116D+01  -0.292726242D+01   0.119139456D+01  -0.324318241D+00   0.368110574D-01   0.642571261D-02  -0.211110058D-02
   0.104968023D+02   0.589959381D+01  -0.197541474D+01   0.389808220D+00  -0.474626017D-01   0.302326448D-02   0.435603093D-03  -0.827319377D-04  -0.398417792D-04   0.103357467D-04
   0.142640633D+02   0.272522038D+01  -0.103231143D+01   0.286609162D+00  -0.476654858D-01   0.443373320D-02  -0.896422237D-03   0.536188322D-03  -0.159421431D-03   0.189801221D-04
   0.160227766D+02   0.136006847D+01  -0.381700979D+00   0.145871471D+00  -0.426002240D-01   0.985547227D-02  -0.174903008D-02   0.214196988D-03  -0.134989185D-04  -0.587068482D-07
   0.170854544D+02   0.805517103D+00  -0.557809983D-01   0.187024179D-01  -0.478900160D-02   0.102631707D-02  -0.190845523D-03   0.299675300D-04  -0.355695178D-05   0.237906463D-06
  -0.249593054D+00   0.186995214D+02  -0.777476243D+01   0.195426059D+01  -0.347598686D+00   0.468002301D-01  -0.444496819D-02   0.449429341D-04   0.122997255D-03  -0.201261664D-04
   0.116920392D+02   0.378551385D+01  -0.127631194D+01   0.270421275D+00  -0.351312965D-01   0.320595888D-02   0.141011455D-03  -0.342497002D-03   0.117151285D-03  -0.144673743D-04
   0.141446122D+02   0.181787715D+01  -0.609999673D+00   0.180629213D+00  -0.331194124D-01   0.178803797D-02   0.105156803D-02  -0.381862149D-03   0.625843820D-04  -0.452909175D-05
   0.154020081D+02   0.108334395D+01  -0.214867521D+00   0.797204681D-01  -0.230937903D-01   0.556665417D-02  -0.111794823D-02   0.178241098D-03  -0.202018732D-04   0.122942493D-05
   0.163147393D+02   0.764528262D+00  -0.337919007D-01   0.110340326D-01  -0.271251665D-02   0.550713404D-03  -0.965633306D-04   0.144097065D-04  -0.165046766D-05   0.108123434D-06
   0.194381061D+01   0.156535452D+02  -0.652574878D+01   0.164171344D+01  -0.287773068D+00   0.356947120D-01  -0.185060802D-02  -0.591861342D-03   0.282119703D-03  -0.483451164D-04
   0.119334188D+02   0.317049886D+01  -0.106357683D+01   0.235552597D+00  -0.337994717D-01   0.501600296D-02  -0.125536423D-02   0.225355090D-03  -0.487205044D-05  -0.331085949D-05
   0.140093919D+02   0.157107994D+01  -0.491695988D+00   0.150037219D+00  -0.305508782D-01   0.312164007D-02   0.413977980D-03  -0.247280867D-03   0.487330304D-04  -0.417475017D-05
   0.151309313D+02   0.101018578D+01  -0.171543319D+00   0.625844139D-01  -0.178441432D-01   0.426794027D-02  -0.862667771D-03   0.140781051D-03  -0.166066603D-04   0.106808529D-05
   0.160036887D+02   0.753129591D+00  -0.277842348D-01   0.899776821D-02  -0.218250906D-02   0.434709746D-03  -0.745012709D-04   0.108755389D-04  -0.122446927D-05   0.793135662D-07
   0.449611002D+01   0.119169598D+02  -0.498446252D+01   0.128290516D+01  -0.249491539D+00   0.477457187D-01  -0.111086816D-01   0.307900094D-02  -0.644674470D-03   0.575377797D-04
   0.121096506D+02   0.243774623D+01  -0.792781526D+00   0.182924019D+00  -0.263934210D-01   0.339386041D-02  -0.107755303D-02   0.376260356D-03  -0.738938204D-04   0.631333849D-05
   0.137445232D+02   0.129022577D+01  -0.352947952D+00   0.110216576D+00  -0.248451032D-01   0.381633191D-02  -0.231004082D-03  -0.614278225D-04   0.192253678D-04  -0.197663286D-05
   0.147119499D+02   0.928223588D+00  -0.123844900D+00   0.440258542D-01  -0.121903208D-01   0.284636104D-02  -0.569432654D-03   0.935711096D-04  -0.112867452D-04   0.750669468D-06
   0.155396226D+02   0.739905595D+00  -0.208784321D-01   0.669296913D-02  -0.159617567D-02   0.310004514D-03  -0.514642624D-04   0.727113774D-05  -0.796718340D-06   0.506359823D-07
   0.639927500D+01   0.890224412D+01  -0.371883950D+01   0.949090728D+00  -0.171379052D+00   0.276078177D-01  -0.477902466D-02   0.142052186D-02  -0.506646470D-03   0.831671850D-04
   0.121046384D+02   0.185227189D+01  -0.566571742D+00   0.135976205D+00  -0.193114666D-01   0.970705296D-03   0.898696550D-04   0.325327726D-04  -0.191493143D-04   0.261263839D-05
   0.133910893D+02   0.107277918D+01  -0.243825385D+00   0.762195863D-01  -0.180631339D-01   0.331522426D-02  -0.433975316D-03   0.284720203D-04   0.180209864D-05  -0.443536715D-06
   0.142390562D+02   0.864457954D+00  -0.876351256D-01   0.303432637D-01  -0.812441025D-02   0.183385628D-02  -0.357826980D-03   0.581650620D-04  -0.703319666D-05   0.473249285D-06
   0.150313471D+02   0.729172183D+00  -0.153273389D-01   0.487107379D-02  -0.114458264D-02   0.217240396D-03  -0.349715403D-04   0.477671450D-05  -0.507904919D-06   0.315707078D-07
  -0.251030941D+00   0.187012520D+02  -0.777486592D+01   0.195360991D+01  -0.347030195D+00   0.465132914D-01  -0.434447337D-02   0.201262798D-04   0.126988472D-03  -0.204467899D-04
   0.116918574D+02   0.378592517D+01  -0.127647794D+01   0.270460455D+00  -0.351374850D-01   0.320591011D-02   0.141689571D-03  -0.342799011D-03   0.117213606D-03  -0.144725912D-04
   0.141446733D+02   0.181802341D+01  -0.610073264D+00   0.180650354D+00  -0.331224352D-01   0.178779469D-02   0.105178954D-02  -0.381907318D-03   0.625872164D-04  -0.452885873D-05
   0.154021487D+02   0.108338499D+01  -0.214892281D+00   0.797305134D-01  -0.230969626D-01   0.556746643D-02  -0.111811450D-02   0.178266825D-03  -0.202045470D-04   0.122956331D-05
   0.163149022D+02   0.764534457D+00  -0.337951853D-01   0.110351573D-01  -0.271281396D-02   0.550779806D-03  -0.965762409D-04   0.144118166D-04  -0.165072572D-05   0.108140941D-06
   0.194425368D+01   0.156523804D+02  -0.652478153D+01   0.164142278D+01  -0.287805521D+00   0.357587607D-01  -0.187964966D-02  -0.584134712D-03   0.280830716D-03  -0.482329374D-04
   0.119333828D+02   0.317061940D+01  -0.106356786D+01   0.235525651D+00  -0.337878250D-01   0.501236763D-02  -0.125412601D-02   0.224971794D-03  -0.479639199D-05  -0.331761491D-05
   0.140094492D+02   0.157116839D+01  -0.491730463D+00   0.150041005D+00  -0.305481878D-01   0.311991735D-02   0.414513639D-03  -0.247381758D-03   0.487435885D-04  -0.417514104D-05
   0.151310396D+02   0.101021694D+01  -0.171561067D+00   0.625910105D-01  -0.178459846D-01   0.426833593D-02  -0.862729041D-03   0.140786351D-03  -0.166065593D-04   0.106802343D-05
   0.160038142D+02   0.753134736D+00  -0.277869251D-01   0.899866856D-02  -0.218273951D-02   0.434759466D-03  -0.745107501D-04   0.108771139D-04  -0.122467530D-05   0.793294396D-07
   0.449764229D+01   0.119134280D+02  -0.498147552D+01   0.128167401D+01  -0.249256661D+00   0.477669656D-01  -0.111365258D-01   0.308729957D-02  -0.645880255D-03   0.576152204D-04
   0.121096470D+02   0.243793194D+01  -0.792757435D+00   0.182874784D+00  -0.263746997D-01   0.339027760D-02  -0.107699721D-02   0.376068167D-03  -0.738320564D-04   0.630498741D-05
   0.137446658D+02   0.129036946D+01  -0.353005355D+00   0.110224668D+00  -0.248417201D-01   0.381368948D-02  -0.230054075D-03  -0.616467612D-04   0.192572041D-04  -0.197893409D-05
   0.147121752D+02   0.928274095D+00  -0.123872999D+00   0.440360291D-01  -0.121931117D-01   0.284696644D-02  -0.569533364D-03   0.935824955D-04  -0.112873321D-04   0.750649853D-06
   0.155398762D+02   0.739914282D+00  -0.208829234D-01   0.669444150D-02  -0.159653958D-02   0.310078825D-03  -0.514773489D-04   0.727309384D-05  -0.796942183D-06   0.506505140D-07
   0.640071369D+01   0.889965128D+01  -0.371739563D+01   0.948517223D+00  -0.171181271D+00   0.275464848D-01  -0.476102940D-02   0.141556438D-02  -0.505648702D-03   0.830725917D-04
   0.121045765D+02   0.185192306D+01  -0.566426301D+00   0.135941582D+00  -0.193059015D-01   0.969484205D-03   0.904033948D-04   0.323485243D-04  -0.191125595D-04   0.260928617D-05
   0.133908235D+02   0.107265755D+01  -0.243763287D+00   0.761990887D-01  -0.180583041D-01   0.331447419D-02  -0.433939561D-03   0.284889896D-04   0.179719768D-05  -0.443034486D-06
   0.142387237D+02   0.864422530D+00  -0.876152103D-01   0.303358263D-01  -0.812221994D-02   0.183331103D-02  -0.357711618D-03   0.581452617D-04  -0.703072834D-05   0.473080708D-06
   0.150309948D+02   0.729166118D+00  -0.153242149D-01   0.487005576D-02  -0.114433318D-02   0.217189978D-03  -0.349627480D-04   0.477540920D-05  -0.507755794D-06   0.315608894D-07
   0.824468351D+01   0.543997810D+01  -0.225379357D+01   0.583380326D+00  -0.927645660D-01   0.860099320D-02   0.166170085D-02  -0.177669206D-02   0.610248079D-03  -0.817130108D-04
   0.117774767D+02   0.122283555D+01  -0.311827084D+00   0.803172962D-01  -0.140025782D-01   0.129462174D-02   0.107797940D-03  -0.642110019D-04   0.111718971D-04  -0.838079912D-06
   0.126926651D+02   0.846564817D+00  -0.130947698D+00   0.395109235D-01  -0.930568497D-02   0.182928248D-02  -0.300249942D-03   0.390317415D-04  -0.356985869D-05   0.171176202D-06
   0.134154931D+02   0.796155079D+00  -0.499885761D-01   0.166817385D-01  -0.423756573D-02   0.898426572D-03  -0.165193340D-03   0.257054371D-04  -0.303393530D-05   0.202386764D-06
   0.141695034D+02   0.717131075D+00  -0.915986114D-02   0.288134043D-02  -0.664951647D-03   0.122571490D-03  -0.189261284D-04   0.245992082D-05  -0.249310088D-06   0.149165492D-07
   0.840106163D+01   0.507865321D+01  -0.211509554D+01   0.566722848D+00  -0.101397654D+00   0.165286069D-01  -0.260633168D-02  -0.248414658D-03   0.288487027D-03  -0.514184233D-04
   0.117043542D+02   0.115715744D+01  -0.284420693D+00   0.737532278D-01  -0.132447100D-01   0.138582350D-02   0.456564199D-04  -0.505338206D-04   0.962764310D-05  -0.770606423D-06
   0.125809050D+02   0.823223243D+00  -0.119541700D+00   0.358195587D-01  -0.838679546D-02   0.164755746D-02  -0.272880889D-03   0.362995122D-04  -0.346341262D-05   0.178265567D-06
   0.132907081D+02   0.788856028D+00  -0.460506270D-01   0.152975521D-01  -0.385904285D-02   0.810820301D-03  -0.147668794D-03   0.227950806D-04  -0.267595611D-05   0.177974194D-06
   0.140405995D+02   0.715804562D+00  -0.848445339D-02   0.266578787D-02  -0.613933049D-03   0.112777311D-03  -0.173249230D-04   0.223742518D-05  -0.225287863D-06   0.134069834D-07
   0.869630380D+01   0.429525830D+01  -0.179990964D+01   0.515914883D+00  -0.109119655D+00   0.269509515D-01  -0.909248938D-02   0.246196131D-02  -0.377473447D-03   0.224421009D-04
   0.115072287D+02   0.101996902D+01  -0.226755118D+00   0.594017862D-01  -0.112966066D-01   0.146805564D-02  -0.705402464D-04  -0.200468100D-04   0.536689750D-05  -0.495287092D-06
   0.123030296D+02   0.774377704D+00  -0.959359882D-01   0.282537951D-01  -0.650456646D-02   0.126797834D-02  -0.212276748D-03   0.292608115D-04  -0.297729159D-05   0.168720933D-06
   0.129854714D+02   0.773350393D+00  -0.377470208D-01   0.124126483D-01  -0.308232598D-02   0.634089952D-03  -0.112831060D-03   0.170659469D-04  -0.197471172D-05   0.130218654D-06
   0.137265925D+02   0.712957919D+00  -0.703783094D-02   0.220572995D-02  -0.505701435D-03   0.921961874D-04  -0.140031660D-04   0.178239339D-05  -0.176780473D-06   0.103865355D-07
   0.902468784D+01   0.229163681D+01  -0.846970173D+00   0.247530706D+00  -0.414061577D-01   0.647544719D-03   0.163169500D-02  -0.412829515D-03   0.387568787D-04   0.105686906D-06
   0.106279859D+02   0.719024908D+00  -0.994973263D-01   0.251843109D-01  -0.496194543D-02   0.807755387D-03  -0.107050146D-03   0.106176872D-04  -0.641159107D-06   0.109717582D-07
   0.112458074D+02   0.665375282D+00  -0.449221202D-01   0.124668743D-01  -0.266048047D-02   0.481460620D-03  -0.768843790D-04   0.105646707D-04  -0.111999184D-05   0.683462289D-07
   0.118665570D+02   0.737355086D+00  -0.188128128D-01   0.602320360D-02  -0.143143863D-02   0.276215270D-03  -0.454303343D-04   0.635170116D-05  -0.689454936D-06   0.435091629D-07
   0.125872060D+02   0.706191529D+00  -0.361435235D-02   0.112583994D-02  -0.255254842D-03   0.456552075D-04  -0.673163016D-05   0.823660470D-06  -0.782533354D-07   0.442811847D-08
   0.898899947D+01   0.209437979D+01  -0.752976423D+00   0.224257931D+00  -0.393893175D-01   0.103439659D-02   0.165379224D-02  -0.514289738D-03   0.739150769D-04  -0.434461301D-05
   0.104738611D+02   0.690204744D+00  -0.876219910D-01   0.219632968D-01  -0.429785911D-02   0.702471317D-03  -0.955612666D-04   0.101526673D-04  -0.729075797D-06   0.244479427D-07
   0.110744360D+02   0.654501639D+00  -0.400095110D-01   0.110174393D-01  -0.232468661D-02   0.415014502D-03  -0.654461132D-04   0.891837032D-05  -0.942403219D-06   0.575424910D-07
   0.116889674D+02   0.733623954D+00  -0.168805012D-01   0.538831051D-02  -0.127397146D-02   0.243868170D-03  -0.396815246D-04   0.548261157D-05  -0.588847674D-06   0.368669562D-07
   0.124074844D+02   0.705476204D+00  -0.325371656D-02   0.101283891D-02  -0.229358310D-03   0.409373630D-04  -0.601589069D-05   0.732702868D-06  -0.692486299D-07   0.389994799D-08
  -0.255917335D+02   0.506676112D+02  -0.208482000D+02   0.525815034D+01  -0.931862945D+00   0.118604865D+00  -0.990879405D-02  -0.633831457D-03   0.621294421D-03  -0.107005945D-03
   0.694089821D+01   0.105462715D+02  -0.347911086D+01   0.695471418D+00  -0.103451893D+00   0.126879208D-01  -0.828890749D-03  -0.197784043D-03   0.887931151D-04  -0.120293585D-04
   0.136688321D+02   0.486429604D+01  -0.192531934D+01   0.476600912D+00  -0.725723260D-01   0.814558763D-02  -0.134728673D-03  -0.784631730D-03   0.337074396D-03  -0.489791299D-04
   0.166435657D+02   0.207696573D+01  -0.799066057D+00   0.288958394D+00  -0.684964923D-01   0.762238791D-02   0.155468208D-02  -0.951895821D-03   0.209768155D-03  -0.201418587D-04
   0.180961933D+02   0.909609888D+00  -0.113770533D+00   0.400652913D-01  -0.109649778D-01   0.252916563D-02  -0.500686447D-03   0.816661731D-04  -0.980859040D-05   0.651153413D-06
  -0.136429673D+02   0.352427653D+02  -0.138210139D+02   0.293049526D+01  -0.159141585D+00  -0.155941977D+00   0.808021451D-01  -0.239782445D-01   0.448940059D-02  -0.406906779D-03
   0.923808399D+01   0.759080773D+01  -0.246030268D+01   0.490926874D+00  -0.747282223D-01   0.893167617D-02  -0.509078995D-04  -0.269220623D-03   0.595142354D-04  -0.623984865D-05
   0.141176613D+02   0.360690233D+01  -0.138511988D+01   0.359082108D+00  -0.635086831D-01   0.138255526D-01  -0.519349319D-02   0.155130314D-02  -0.255306463D-03   0.169890211D-04
   0.163824388D+02   0.167210788D+01  -0.561893689D+00   0.208299560D+00  -0.549459724D-01   0.967266554D-02  -0.624802684D-03  -0.216581422D-03   0.727317234D-04  -0.811662517D-05
   0.176156728D+02   0.852404697D+00  -0.814770315D-01   0.279446025D-01  -0.738412128D-02   0.163986180D-02  -0.314482129D-03   0.503026727D-04  -0.599991309D-05   0.399273727D-06
  -0.813029412D+01   0.287846610D+02  -0.117882895D+02   0.297519534D+01  -0.536624674D+00   0.747155701D-01  -0.128642605D-01   0.401589228D-02  -0.938981603D-03   0.900604168D-04
   0.103832456D+02   0.604278732D+01  -0.199224101D+01   0.397487844D+00  -0.588533553D-01   0.958484906D-02  -0.188585415D-02   0.468236271D-03  -0.116448691D-03   0.144572680D-04
   0.142587701D+02   0.283553181D+01  -0.106980254D+01   0.290364480D+00  -0.479624878D-01   0.580562843D-02  -0.186763932D-02   0.861334954D-03  -0.217370202D-03   0.234630573D-04
   0.160826422D+02   0.140375038D+01  -0.406568694D+00   0.154418399D+00  -0.443236374D-01   0.986781055D-02  -0.161274933D-02   0.159959712D-03  -0.241439769D-05  -0.111407684D-05
   0.171693426D+02   0.812323554D+00  -0.594619570D-01   0.199999019D-01  -0.514396508D-02   0.110794644D-02  -0.206903336D-03   0.325630240D-04  -0.386542938D-05   0.258168122D-06
  -0.422817668D+01   0.237516177D+02  -0.969742774D+01   0.243151389D+01  -0.425700394D+00   0.407025835D-01   0.383490621D-02  -0.161563335D-02  -0.275564638D-04   0.536488672D-04
   0.110576060D+02   0.498376780D+01  -0.164500341D+01   0.323598788D+00  -0.400150412D-01   0.347132393D-02   0.245828756D-03  -0.226301249D-03   0.303587399D-04   0.118821499D-05
