




          Tables of Critical Omega Values for Inner and Outer Contact

                 (Synchronous and Non-synchronous Rotation)



      For synchronous rotation, Omega values serve for either star.

      For non-synchronous rotation, use tables as follows:

        1. Use directly for primary star.

        2. For secondary star, look up Omega for 1/q, rather than q.
           Then apply the transformation:

            Omega (secondary) = q Omega (table) - (q-1)/2 ,

           where q is the mass ratio before the reciprocal is taken.

**************************************************************************
q is mass ratio, M2/M1
F is rotation parameter (ratio of angular rotation to the synchronous rate.
**************************************************************************
   The first half of the tables covers mass ratios below 1. 
   Tables for mass ratio above 1 begin about halfway through
**************************************************************************


Starting q =   1.00000    Final q =  0.01000   dq = 0.01000

    F=  0.00000
 
        M2/M1          X1             Omega 1
       0.850000000    0.367668860    4.876929327
       0.840000000    0.368428344    4.858690145
       0.830000000    0.369194623    4.840414170
       0.820000000    0.369967808    4.822100972
       0.810000000    0.370748015    4.803750113
       0.800000000    0.371535362    4.785361144
       0.790000000    0.372329970    4.766933610
       0.780000000    0.373131963    4.748467046
       0.770000000    0.373941469    4.729960977
       0.760000000    0.374758619    4.711414918
       0.750000000    0.375583545    4.692828375
       0.740000000    0.376416387    4.674200843
       0.730000000    0.377257285    4.655531809
       0.720000000    0.378106383    4.636820745
       0.710000000    0.378963833    4.618067115
       0.700000000    0.379829785    4.599270370
       0.690000000    0.380704398    4.580429951
       0.680000000    0.381587833    4.561545284
       0.670000000    0.382480256    4.542615786
       0.660000000    0.383381838    4.523640856
       0.650000000    0.384292755    4.504619886
       0.640000000    0.385213188    4.485552248
       0.630000000    0.386143324    4.466437304
       0.620000000    0.387083353    4.447274399
       0.610000000    0.388033473    4.428062863
       0.600000000    0.388993888    4.408802013
       0.590000000    0.389964806    4.389491146
       0.580000000    0.390946446    4.370129544
       0.570000000    0.391939028    4.350716471
       0.560000000    0.392942783    4.331251173
       0.550000000    0.393957948    4.311732879
       0.540000000    0.394984767    4.292160797
       0.530000000    0.396023495    4.272534115
       0.520000000    0.397074390    4.252852000
       0.510000000    0.398137725    4.233113600
       0.500000000    0.399213777    4.213318037
       0.490000000    0.400302835    4.193464413
       0.480000000    0.401405198    4.173551804
       0.470000000    0.402521173    4.153579261
       0.460000000    0.403651083    4.133545812
       0.450000000    0.404795257    4.113450454
       0.440000000    0.405954040    4.093292158
       0.430000000    0.407127787    4.073069867
       0.420000000    0.408316868    4.052782491
       0.410000000    0.409521667    4.032428909
       0.400000000    0.410742581    4.012007969
       0.390000000    0.411980026    3.991518483
       0.380000000    0.413234430    3.970959227
       0.370000000    0.414506241    3.950328940
       0.360000000    0.415795925    3.929626321
       0.350000000    0.417103967    3.908850029
       0.340000000    0.418430872    3.887998681
       0.330000000    0.419777167    3.867070846
       0.320000000    0.421143401    3.846065050
       0.310000000    0.422530149    3.824979767
       0.300000000    0.423938009    3.803813420
       0.290000000    0.425367608    3.782564379
       0.280000000    0.426819602    3.761230956
       0.270000000    0.428294677    3.739811402
       0.260000000    0.429793553    3.718303908
       0.250000000    0.431316984    3.696706596
       0.240000000    0.432865761    3.675017519
       0.230000000    0.434440718    3.653234656
       0.220000000    0.436042728    3.631355909
       0.210000000    0.437672712    3.609379097
       0.200000000    0.439331641    3.587301950
       0.190000000    0.441020537    3.565122109
       0.180000000    0.442740481    3.542837114
       0.170000000    0.444492616    3.520444404
       0.160000000    0.446278149    3.497941303
       0.150000000    0.448098362    3.475325021
       0.140000000    0.449954614    3.452592642
       0.130000000    0.451848348    3.429741114
       0.120000000    0.453781101    3.406767242
       0.110000000    0.455754511    3.383667680
       0.100000000    0.457770324    3.360438915
       0.090000000    0.459830408    3.337077257
       0.080000000    0.461936766    3.313578827
       0.070000000    0.464091542    3.289939541
       0.060000000    0.466297046    3.266155091
       0.050000000    0.468555765    3.242220931
       0.040000000    0.470870382    3.218132253
       0.030000000    0.473243805    3.193883967
       0.020000000    0.475679186    3.169470673
    F=  4.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.304259516    5.900907623
       0.990000000    0.304806222    5.882154923
       0.980000000    0.305357012    5.863369594
       0.970000000    0.305911941    5.844551325
       0.960000000    0.306471066    5.825699800
       0.950000000    0.307034443    5.806814698
       0.940000000    0.307602131    5.787895692
       0.930000000    0.308174190    5.768942452
       0.920000000    0.308750679    5.749954639
       0.910000000    0.309331660    5.730931913
       0.900000000    0.309917198    5.711873924
       0.890000000    0.310507355    5.692780321
       0.880000000    0.311102199    5.673650744
       0.870000000    0.311701796    5.654484828
       0.860000000    0.312306214    5.635282201
       0.850000000    0.312915524    5.616042486
       0.840000000    0.313529797    5.596765300
       0.830000000    0.314149106    5.577450252
       0.820000000    0.314773526    5.558096946
       0.810000000    0.315403133    5.538704977
       0.800000000    0.316038004    5.519273935
       0.790000000    0.316678220    5.499803402
       0.780000000    0.317323862    5.480292954
       0.770000000    0.317975013    5.460742156
       0.760000000    0.318631757    5.441150570
       0.750000000    0.319294183    5.421517746
       0.740000000    0.319962379    5.401843228
       0.730000000    0.320636436    5.382126552
       0.720000000    0.321316448    5.362367244
       0.710000000    0.322002509    5.342564822
       0.700000000    0.322694717    5.322718796
       0.690000000    0.323393172    5.302828665
       0.680000000    0.324097977    5.282893921
       0.670000000    0.324809237    5.262914043
       0.660000000    0.325527058    5.242888503
       0.650000000    0.326251550    5.222816761
       0.640000000    0.326982827    5.202698267
       0.630000000    0.327721004    5.182532462
       0.620000000    0.328466199    5.162318772
       0.610000000    0.329218534    5.142056616
       0.600000000    0.329978133    5.121745398
       0.590000000    0.330745124    5.101384511
       0.580000000    0.331519638    5.080973337
       0.570000000    0.332301810    5.060511243
       0.560000000    0.333091778    5.039997584
       0.550000000    0.333889683    5.019431701
       0.540000000    0.334695671    4.998812923
       0.530000000    0.335509892    4.978140562
       0.520000000    0.336332499    4.957413917
       0.510000000    0.337163650    4.936632270
       0.500000000    0.338003508    4.915794890
       0.490000000    0.338852239    4.894901028
       0.480000000    0.339710016    4.873949919
       0.470000000    0.340577014    4.852940780
       0.460000000    0.341453416    4.831872811
       0.450000000    0.342339409    4.810745193
       0.440000000    0.343235184    4.789557090
       0.430000000    0.344140942    4.768307644
       0.420000000    0.345056885    4.746995978
       0.410000000    0.345983225    4.725621195
       0.400000000    0.346920179    4.704182375
       0.390000000    0.347867970    4.682678575
       0.380000000    0.348826830    4.661108832
       0.370000000    0.349796997    4.639472157
       0.360000000    0.350778717    4.617767536
       0.350000000    0.351772244    4.595993930
       0.340000000    0.352777841    4.574150274
       0.330000000    0.353795778    4.552235474
       0.320000000    0.354826336    4.530248410
       0.310000000    0.355869804    4.508187930
       0.300000000    0.356926483    4.486052853
       0.290000000    0.357996682    4.463841965
       0.280000000    0.359080724    4.441554019
       0.270000000    0.360178940    4.419187734
       0.260000000    0.361291675    4.396741794
       0.250000000    0.362419288    4.374214844
       0.240000000    0.363562148    4.351605493
       0.230000000    0.364720640    4.328912306
       0.220000000    0.365895164    4.306133811
       0.210000000    0.367086134    4.283268487
       0.200000000    0.368293982    4.260314771
       0.190000000    0.369519155    4.237271051
       0.180000000    0.370762120    4.214135667
       0.170000000    0.372023362    4.190906904
       0.160000000    0.373303386    4.167582996
       0.150000000    0.374602719    4.144162118
       0.140000000    0.375921911    4.120642389
       0.130000000    0.377261533    4.097021861
       0.120000000    0.378622184    4.073298525
       0.110000000    0.380004489    4.049470302
       0.100000000    0.381409102    4.025535041
       0.090000000    0.382836706    4.001490519
       0.080000000    0.384288017    3.977334429
       0.070000000    0.385763784    3.953064384
       0.060000000    0.387264794    3.928677909
       0.050000000    0.388791872    3.904172438
       0.040000000    0.390345886    3.879545305
       0.030000000    0.391927747    3.854793743
       0.020000000    0.393538414    3.829914877
    F=  5.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.265857187    6.624694670
       0.990000000    0.266323387    6.604879432
       0.980000000    0.266792935    6.585029029
       0.970000000    0.267265875    6.565143141
       0.960000000    0.267742250    6.545221445
       0.950000000    0.268222104    6.525263611
       0.940000000    0.268705483    6.505269304
       0.930000000    0.269192433    6.485238185
       0.920000000    0.269683001    6.465169910
       0.910000000    0.270177235    6.445064129
       0.900000000    0.270675183    6.424920487
       0.890000000    0.271176896    6.404738624
       0.880000000    0.271682425    6.384518174
       0.870000000    0.272191820    6.364258764
       0.860000000    0.272705135    6.343960018
       0.850000000    0.273222424    6.323621553
       0.840000000    0.273743741    6.303242977
       0.830000000    0.274269143    6.282823896
       0.820000000    0.274798686    6.262363908
       0.810000000    0.275332430    6.241862604
       0.800000000    0.275870432    6.221319569
       0.790000000    0.276412755    6.200734381
       0.780000000    0.276959460    6.180106610
       0.770000000    0.277510610    6.159435822
       0.760000000    0.278066270    6.138721571
       0.750000000    0.278626507    6.117963409
       0.740000000    0.279191386    6.097160876
       0.730000000    0.279760977    6.076313506
       0.720000000    0.280335351    6.055420826
       0.710000000    0.280914579    6.034482352
       0.700000000    0.281498735    6.013497595
       0.690000000    0.282087893    5.992466054
       0.680000000    0.282682131    5.971387223
       0.670000000    0.283281526    5.950260584
       0.660000000    0.283886159    5.929085612
       0.650000000    0.284496112    5.907861769
       0.640000000    0.285111469    5.886588512
       0.630000000    0.285732315    5.865265285
       0.620000000    0.286358738    5.843891523
       0.610000000    0.286990828    5.822466649
       0.600000000    0.287628677    5.800990078
       0.590000000    0.288272379    5.779461212
       0.580000000    0.288922030    5.757879442
       0.570000000    0.289577730    5.736244148
       0.560000000    0.290239578    5.714554698
       0.550000000    0.290907679    5.692810447
       0.540000000    0.291582139    5.671010739
       0.530000000    0.292263066    5.649154903
       0.520000000    0.292950571    5.627242258
       0.510000000    0.293644770    5.605272105
       0.500000000    0.294345779    5.583243736
       0.490000000    0.295053718    5.561156424
       0.480000000    0.295768710    5.539009431
       0.470000000    0.296490883    5.516802001
       0.460000000    0.297220365    5.494533365
       0.450000000    0.297957290    5.472202735
       0.440000000    0.298701794    5.449809308
       0.430000000    0.299454019    5.427352265
       0.420000000    0.300214107    5.404830768
       0.410000000    0.300982209    5.382243961
       0.400000000    0.301758475    5.359590970
       0.390000000    0.302543063    5.336870901
       0.380000000    0.303336133    5.314082842
       0.370000000    0.304137851    5.291225858
       0.360000000    0.304948388    5.268298994
       0.350000000    0.305767918    5.245301275
       0.340000000    0.306596622    5.222231701
       0.330000000    0.307434685    5.199089251
       0.320000000    0.308282299    5.175872878
       0.310000000    0.309139661    5.152581512
       0.300000000    0.310006974    5.129214058
       0.290000000    0.310884446    5.105769392
       0.280000000    0.311772294    5.082246365
       0.270000000    0.312670740    5.058643800
       0.260000000    0.313580014    5.034960489
       0.250000000    0.314500352    5.011195196
       0.240000000    0.315431998    4.987346651
       0.230000000    0.316375206    4.963413555
       0.220000000    0.317330235    4.939394573
       0.210000000    0.318297356    4.915288336
       0.200000000    0.319276846    4.891093439
       0.190000000    0.320268995    4.866808440
       0.180000000    0.321274099    4.842431858
       0.170000000    0.322292468    4.817962170
       0.160000000    0.323324420    4.793397815
       0.150000000    0.324370286    4.768737185
       0.140000000    0.325430410    4.743978628
       0.130000000    0.326505145    4.719120446
       0.120000000    0.327594860    4.694160891
       0.110000000    0.328699938    4.669098164
       0.100000000    0.329820776    4.643930415
       0.090000000    0.330957784    4.618655735
       0.080000000    0.332111391    4.593272162
       0.070000000    0.333282042    4.567777671
       0.060000000    0.334470199    4.542170175
       0.050000000    0.335676345    4.516447521
       0.040000000    0.336900979    4.490607490
       0.030000000    0.338144625    4.464647790
       0.020000000    0.339407826    4.438566052
    F= 10.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.170246822    9.807153656
       0.990000000    0.170534864    9.782287200
       0.980000000    0.170824870    9.757370146
       0.970000000    0.171116864    9.732402059
       0.960000000    0.171410870    9.707382501
       0.950000000    0.171706913    9.682311026
       0.940000000    0.172005016    9.657187181
       0.930000000    0.172305206    9.632010511
       0.920000000    0.172607509    9.606780549
       0.910000000    0.172911950    9.581496826
       0.900000000    0.173218556    9.556158863
       0.890000000    0.173527354    9.530766177
       0.880000000    0.173838372    9.505318275
       0.870000000    0.174151638    9.479814659
       0.860000000    0.174467180    9.454254824
       0.850000000    0.174785029    9.428638256
       0.840000000    0.175105212    9.402964435
       0.830000000    0.175427762    9.377232831
       0.820000000    0.175752708    9.351442910
       0.810000000    0.176080082    9.325594126
       0.800000000    0.176409916    9.299685927
       0.790000000    0.176742242    9.273717752
       0.780000000    0.177077094    9.247689032
       0.770000000    0.177414505    9.221599189
       0.760000000    0.177754511    9.195447636
       0.750000000    0.178097146    9.169233777
       0.740000000    0.178442446    9.142957006
       0.730000000    0.178790447    9.116616710
       0.720000000    0.179141188    9.090212262
       0.710000000    0.179494705    9.063743029
       0.700000000    0.179851038    9.037208367
       0.690000000    0.180210226    9.010607620
       0.680000000    0.180572310    8.983940123
       0.670000000    0.180937331    8.957205201
       0.660000000    0.181305331    8.930402165
       0.650000000    0.181676352    8.903530318
       0.640000000    0.182050439    8.876588949
       0.630000000    0.182427636    8.849577337
       0.620000000    0.182807988    8.822494747
       0.610000000    0.183191544    8.795340433
       0.600000000    0.183578349    8.768113636
       0.590000000    0.183968453    8.740813584
       0.580000000    0.184361905    8.713439493
       0.570000000    0.184758756    8.685990563
       0.560000000    0.185159058    8.658465981
       0.550000000    0.185562863    8.630864922
       0.540000000    0.185970227    8.603186542
       0.530000000    0.186381204    8.575429987
       0.520000000    0.186795851    8.547594384
       0.510000000    0.187214225    8.519678845
       0.500000000    0.187636387    8.491682468
       0.490000000    0.188062396    8.463604333
       0.480000000    0.188492314    8.435443502
       0.470000000    0.188926205    8.407199021
       0.460000000    0.189364134    8.378869919
       0.450000000    0.189806167    8.350455206
       0.440000000    0.190252371    8.321953872
       0.430000000    0.190702817    8.293364889
       0.420000000    0.191157576    8.264687210
       0.410000000    0.191616721    8.235919767
       0.400000000    0.192080326    8.207061471
       0.390000000    0.192548468    8.178111212
       0.380000000    0.193021226    8.149067858
       0.370000000    0.193498680    8.119930255
       0.360000000    0.193980912    8.090697224
       0.350000000    0.194468008    8.061367566
       0.340000000    0.194960053    8.031940053
       0.330000000    0.195457136    8.002413436
       0.320000000    0.195959350    7.972786437
       0.310000000    0.196466787    7.943057753
       0.300000000    0.196979544    7.913226054
       0.290000000    0.197497719    7.883289980
       0.280000000    0.198021414    7.853248144
       0.270000000    0.198550732    7.823099128
       0.260000000    0.199085781    7.792841485
       0.250000000    0.199626670    7.762473734
       0.240000000    0.200173512    7.731994362
       0.230000000    0.200726424    7.701401825
       0.220000000    0.201285524    7.670694540
       0.210000000    0.201850934    7.639870891
       0.200000000    0.202422782    7.608929225
       0.190000000    0.203001197    7.577867852
       0.180000000    0.203586312    7.546685039
       0.170000000    0.204178266    7.515379017
       0.160000000    0.204777198    7.483947973
       0.150000000    0.205383256    7.452390050
       0.140000000    0.205996590    7.420703348
       0.130000000    0.206617354    7.388885921
       0.120000000    0.207245708    7.356935774
       0.110000000    0.207881816    7.324850864
       0.100000000    0.208525848    7.292629097
       0.090000000    0.209177980    7.260268324
       0.080000000    0.209838391    7.227766346
       0.070000000    0.210507268    7.195120902
       0.060000000    0.211184804    7.162329677
       0.050000000    0.211871197    7.129390293
       0.040000000    0.212566654    7.096300310
       0.030000000    0.213271386    7.063057222
       0.020000000    0.213985613    7.029658457
    F= 15.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.130257534   12.514187887
       0.990000000    0.130476459   12.484872487
       0.980000000    0.130696864   12.455491892
       0.970000000    0.130918767   12.426045547
       0.960000000    0.131142187   12.396532892
       0.950000000    0.131367140   12.366953359
       0.940000000    0.131593647   12.337306372
       0.930000000    0.131821725   12.307591345
       0.920000000    0.132051393   12.277807688
       0.910000000    0.132282672   12.247954799
       0.900000000    0.132515581   12.218032069
       0.890000000    0.132750141   12.188038881
       0.880000000    0.132986372   12.157974607
       0.870000000    0.133224294   12.127838613
       0.860000000    0.133463930   12.097630253
       0.850000000    0.133705301   12.067348874
       0.840000000    0.133948429   12.036993812
       0.830000000    0.134193337   12.006564395
       0.820000000    0.134440047   11.976059938
       0.810000000    0.134688584   11.945479749
       0.800000000    0.134938970   11.914823125
       0.790000000    0.135191229   11.884089350
       0.780000000    0.135445388   11.853277702
       0.770000000    0.135701470   11.822387443
       0.760000000    0.135959502   11.791417827
       0.750000000    0.136219510   11.760368096
       0.740000000    0.136481520   11.729237479
       0.730000000    0.136745559   11.698025196
       0.720000000    0.137011655   11.666730451
       0.710000000    0.137279837   11.635352438
       0.700000000    0.137550132   11.603890339
       0.690000000    0.137822572   11.572343320
       0.680000000    0.138097184   11.540710537
       0.670000000    0.138374001   11.508991130
       0.660000000    0.138653052   11.477184227
       0.650000000    0.138934371   11.445288941
       0.640000000    0.139217989   11.413304370
       0.630000000    0.139503939   11.381229598
       0.620000000    0.139792255   11.349063693
       0.610000000    0.140082973   11.316805709
       0.600000000    0.140376126   11.284454683
       0.590000000    0.140671751   11.252009635
       0.580000000    0.140969885   11.219469571
       0.570000000    0.141270565   11.186833478
       0.560000000    0.141573830   11.154100325
       0.550000000    0.141879718   11.121269065
       0.540000000    0.142188270   11.088338633
       0.530000000    0.142499526   11.055307943
       0.520000000    0.142813529   11.022175891
       0.510000000    0.143130321   10.988941355
       0.500000000    0.143449946   10.955603191
       0.490000000    0.143772448   10.922160235
       0.480000000    0.144097873   10.888611302
       0.470000000    0.144426268   10.854955186
       0.460000000    0.144757680   10.821190657
       0.450000000    0.145092159   10.787316465
       0.440000000    0.145429755   10.753331334
       0.430000000    0.145770518   10.719233966
       0.420000000    0.146114501   10.685023038
       0.410000000    0.146461758   10.650697201
       0.400000000    0.146812344   10.616255082
       0.390000000    0.147166315   10.581695280
       0.380000000    0.147523729   10.547016367
       0.370000000    0.147884644   10.512216887
       0.360000000    0.148249122   10.477295356
       0.350000000    0.148617224   10.442250261
       0.340000000    0.148989015   10.407080056
       0.330000000    0.149364558   10.371783167
       0.320000000    0.149743921   10.336357986
       0.310000000    0.150127173   10.300802873
       0.300000000    0.150514384   10.265116155
       0.290000000    0.150905626   10.229296122
       0.280000000    0.151300973   10.193341029
       0.270000000    0.151700502   10.157249096
       0.260000000    0.152104289   10.121018503
       0.250000000    0.152512417   10.084647391
       0.240000000    0.152924966   10.048133862
       0.230000000    0.153342022   10.011475976
       0.220000000    0.153763671    9.974671750
       0.210000000    0.154190002    9.937719157
       0.200000000    0.154621109    9.900616126
       0.190000000    0.155057084    9.863360538
       0.180000000    0.155498026    9.825950225
       0.170000000    0.155944034    9.788382972
       0.160000000    0.156395211    9.750656511
       0.150000000    0.156851663    9.712768521
       0.140000000    0.157313498    9.674716626
       0.130000000    0.157780830    9.636498394
       0.120000000    0.158253774    9.598111336
       0.110000000    0.158732448    9.559552901
       0.100000000    0.159216976    9.520820476
       0.090000000    0.159707484    9.481911385
       0.080000000    0.160204103    9.442822884
       0.070000000    0.160706967    9.403552160
       0.060000000    0.161216215    9.364096329
       0.050000000    0.161731991    9.324452436
       0.040000000    0.162254442    9.284617444
       0.030000000    0.162783722    9.244588242
       0.020000000    0.163319989    9.204361634
    F= 20.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.107615286   14.937757750
       0.990000000    0.107795747   14.904426824
       0.980000000    0.107977425   14.871017361
       0.970000000    0.108160335   14.837528695
       0.960000000    0.108344491   14.803960153
       0.950000000    0.108529907   14.770311054
       0.940000000    0.108716600   14.736580704
       0.930000000    0.108904585   14.702768402
       0.920000000    0.109093877   14.668873437
       0.910000000    0.109284493   14.634895087
       0.900000000    0.109476448   14.600832621
       0.890000000    0.109669760   14.566685298
       0.880000000    0.109864445   14.532452364
       0.870000000    0.110060520   14.498133058
       0.860000000    0.110258003   14.463726604
       0.850000000    0.110456911   14.429232219
       0.840000000    0.110657264   14.394649105
       0.830000000    0.110859078   14.359976455
       0.820000000    0.111062373   14.325213449
       0.810000000    0.111267169   14.290359254
       0.800000000    0.111473484   14.255413026
       0.790000000    0.111681338   14.220373909
       0.780000000    0.111890752   14.185241033
       0.770000000    0.112101746   14.150013514
       0.760000000    0.112314341   14.114690458
       0.750000000    0.112528559   14.079270953
       0.740000000    0.112744422   14.043754075
       0.730000000    0.112961950   14.008138888
       0.720000000    0.113181169   13.972424438
       0.710000000    0.113402099   13.936609758
       0.700000000    0.113624766   13.900693865
       0.690000000    0.113849192   13.864675762
       0.680000000    0.114075403   13.828554433
       0.670000000    0.114303423   13.792328849
       0.660000000    0.114533278   13.755997963
       0.650000000    0.114764994   13.719560712
       0.640000000    0.114998597   13.683016014
       0.630000000    0.115234115   13.646362771
       0.620000000    0.115471575   13.609599866
       0.610000000    0.115711006   13.572726164
       0.600000000    0.115952435   13.535740510
       0.590000000    0.116195893   13.498641732
       0.580000000    0.116441410   13.461428636
       0.570000000    0.116689016   13.424100008
       0.560000000    0.116938742   13.386654613
       0.550000000    0.117190621   13.349091197
       0.540000000    0.117444685   13.311408482
       0.530000000    0.117700968   13.273605168
       0.520000000    0.117959504   13.235679934
       0.510000000    0.118220327   13.197631432
       0.500000000    0.118483474   13.159458294
       0.490000000    0.118748980   13.121159124
       0.480000000    0.119016884   13.082732505
       0.470000000    0.119287223   13.044176991
       0.460000000    0.119560036   13.005491109
       0.450000000    0.119835364   12.966673362
       0.440000000    0.120113246   12.927722224
       0.430000000    0.120393725   12.888636139
       0.420000000    0.120676844   12.849413523
       0.410000000    0.120962647   12.810052763
       0.400000000    0.121251177   12.770552213
       0.390000000    0.121542482   12.730910198
       0.380000000    0.121836608   12.691125009
       0.370000000    0.122133603   12.651194903
       0.360000000    0.122433517   12.611118105
       0.350000000    0.122736401   12.570892803
       0.340000000    0.123042305   12.530517150
       0.330000000    0.123351284   12.489989262
       0.320000000    0.123663392   12.449307215
       0.310000000    0.123978685   12.408469050
       0.300000000    0.124297219   12.367472763
       0.290000000    0.124619055   12.326316312
       0.280000000    0.124944252   12.284997610
       0.270000000    0.125272872   12.243514529
       0.260000000    0.125604978   12.201864893
       0.250000000    0.125940637   12.160046481
       0.240000000    0.126279915   12.118057024
       0.230000000    0.126622880   12.075894204
       0.220000000    0.126969605   12.033555653
       0.210000000    0.127320161   11.991038949
       0.200000000    0.127674623   11.948341617
       0.190000000    0.128033067   11.905461127
       0.180000000    0.128395575   11.862394891
       0.170000000    0.128762225   11.819140262
       0.160000000    0.129133102   11.775694534
       0.150000000    0.129508292   11.732054936
       0.140000000    0.129887884   11.688218633
       0.130000000    0.130271969   11.644182722
       0.120000000    0.130660640   11.599944232
       0.110000000    0.131053995   11.555500121
       0.100000000    0.131452133   11.510847273
       0.090000000    0.131855156   11.465982494
       0.080000000    0.132263172   11.420902512
       0.070000000    0.132676289   11.375603976
       0.060000000    0.133094620   11.330083446
       0.050000000    0.133518281   11.284337398
       0.040000000    0.133947392   11.238362217
       0.030000000    0.134382078   11.192154193
       0.020000000    0.134822465   11.145709520
    F= 25.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.092774484   17.167753615
       0.990000000    0.092929898   17.130716340
       0.980000000    0.093086360   17.093588158
       0.970000000    0.093243881   17.056368303
       0.960000000    0.093402473   17.019055994
       0.950000000    0.093562151   16.981650444
       0.940000000    0.093722926   16.944150851
       0.930000000    0.093884812   16.906556406
       0.920000000    0.094047823   16.868866285
       0.910000000    0.094211972   16.831079656
       0.900000000    0.094377273   16.793195672
       0.890000000    0.094543741   16.755213476
       0.880000000    0.094711390   16.717132200
       0.870000000    0.094880234   16.678950960
       0.860000000    0.095050289   16.640668863
       0.850000000    0.095221571   16.602285001
       0.840000000    0.095394093   16.563798454
       0.830000000    0.095567873   16.525208288
       0.820000000    0.095742927   16.486513555
       0.810000000    0.095919271   16.447713294
       0.800000000    0.096096921   16.408806529
       0.790000000    0.096275895   16.369792269
       0.780000000    0.096456210   16.330669511
       0.770000000    0.096637884   16.291437233
       0.760000000    0.096820935   16.252094401
       0.750000000    0.097005381   16.212639962
       0.740000000    0.097191240   16.173072849
       0.730000000    0.097378533   16.133391979
       0.720000000    0.097567278   16.093596251
       0.710000000    0.097757495   16.053684546
       0.700000000    0.097949205   16.013655730
       0.690000000    0.098142428   15.973508650
       0.680000000    0.098337185   15.933242134
       0.670000000    0.098533497   15.892854991
       0.660000000    0.098731387   15.852346013
       0.650000000    0.098930877   15.811713971
       0.640000000    0.099131989   15.770957616
       0.630000000    0.099334747   15.730075678
       0.620000000    0.099539174   15.689066869
       0.610000000    0.099745295   15.647929877
       0.600000000    0.099953134   15.606663368
       0.590000000    0.100162717   15.565265988
       0.580000000    0.100374069   15.523736357
       0.570000000    0.100587217   15.482073074
       0.560000000    0.100802188   15.440274714
       0.550000000    0.101019008   15.398339827
       0.540000000    0.101237707   15.356266937
       0.530000000    0.101458312   15.314054543
       0.520000000    0.101680853   15.271701119
       0.510000000    0.101905361   15.229205111
       0.500000000    0.102131864   15.186564936
       0.490000000    0.102360396   15.143778985
       0.480000000    0.102590987   15.100845619
       0.470000000    0.102823671   15.057763170
       0.460000000    0.103058481   15.014529938
       0.450000000    0.103295451   14.971144194
       0.440000000    0.103534617   14.927604175
       0.430000000    0.103776013   14.883908086
       0.420000000    0.104019677   14.840054099
       0.410000000    0.104265647   14.796040351
       0.400000000    0.104513960   14.751864943
       0.390000000    0.104764657   14.707525940
       0.380000000    0.105017777   14.663021370
       0.370000000    0.105273361   14.618349222
       0.360000000    0.105531453   14.573507447
       0.350000000    0.105792095   14.528493954
       0.340000000    0.106055333   14.483306612
       0.330000000    0.106321210   14.437943245
       0.320000000    0.106589775   14.392401635
       0.310000000    0.106861075   14.346679519
       0.300000000    0.107135159   14.300774588
       0.290000000    0.107412078   14.254684482
       0.280000000    0.107691883   14.208406797
       0.270000000    0.107974627   14.161939075
       0.260000000    0.108260365   14.115278807
       0.250000000    0.108549153   14.068423431
       0.240000000    0.108841048   14.021370330
       0.230000000    0.109136110   13.974116830
       0.220000000    0.109434398   13.926660198
       0.210000000    0.109735975   13.878997642
       0.200000000    0.110040906   13.831126308
       0.190000000    0.110349255   13.783043277
       0.180000000    0.110661091   13.734745567
       0.170000000    0.110976483   13.686230124
       0.160000000    0.111295503   13.637493827
       0.150000000    0.111618225   13.588533482
       0.140000000    0.111944723   13.539345820
       0.130000000    0.112275077   13.489927496
       0.120000000    0.112609367   13.440275084
       0.110000000    0.112947676   13.390385077
       0.100000000    0.113290088   13.340253882
       0.090000000    0.113636692   13.289877821
       0.080000000    0.113987578   13.239253122
       0.070000000    0.114342841   13.188375921
       0.060000000    0.114702576   13.137242257
       0.050000000    0.115066883   13.085848068
       0.040000000    0.115435864   13.034189188
       0.030000000    0.115809627   12.982261345
       0.020000000    0.116188279   12.930060152
    F= 30.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.082172440   19.253966065
       0.990000000    0.082310019   19.213456128
       0.980000000    0.082448524   19.172843673
       0.970000000    0.082587966   19.132127834
       0.960000000    0.082728356   19.091307734
       0.950000000    0.082869706   19.050382483
       0.940000000    0.083012026   19.009351180
       0.930000000    0.083155330   18.968212911
       0.920000000    0.083299629   18.926966750
       0.910000000    0.083444934   18.885611756
       0.900000000    0.083591259   18.844146977
       0.890000000    0.083738616   18.802571447
       0.880000000    0.083887017   18.760884186
       0.870000000    0.084036476   18.719084200
       0.860000000    0.084187006   18.677170482
       0.850000000    0.084338621   18.635142009
       0.840000000    0.084491334   18.592997743
       0.830000000    0.084645159   18.550736633
       0.820000000    0.084800111   18.508357611
       0.810000000    0.084956204   18.465859593
       0.800000000    0.085113452   18.423241480
       0.790000000    0.085271872   18.380502156
       0.780000000    0.085431477   18.337640488
       0.770000000    0.085592285   18.294655328
       0.760000000    0.085754310   18.251545508
       0.750000000    0.085917569   18.208309844
       0.740000000    0.086082079   18.164947132
       0.730000000    0.086247856   18.121456153
       0.720000000    0.086414918   18.077835665
       0.710000000    0.086583282   18.034084409
