0.7022	0.9983	1.0
0.7026	0.9985	1.0
0.7134	1.0114	1.0
0.7138	0.9998	1.0
0.7438	0.9909	1.0
0.7451	1.0041	1.0
0.7504	1.0008	1.0
0.7506	0.9926	1.0
0.7521	0.9993	1.0
0.7650	0.9933	1.0
0.7663	0.9980	1.0
0.7772	1.0079	1.0
0.7788	1.0013	1.0
0.7830	0.9977	1.0
0.7844	1.0114	1.0
0.8053	1.0026	1.0
0.8057	0.9925	1.0
0.8190	0.9962	1.0
0.8208	0.9997	1.0
0.8385	0.9952	1.0
0.8389	0.9968	1.0
0.8499	1.0063	1.0
0.8512	0.9981	1.0
0.8642	0.9938	1.0
0.8755	0.9974	1.0
0.8759	0.9937	1.0
0.8904	0.9916	1.0
0.8908	0.9976	1.0
0.8972	1.0098	1.0
0.8984	1.0046	1.0
0.8986	0.9956	1.0
0.9183	0.9958	1.0
0.9187	1.0209	1.0
0.9203	0.9883	1.0
0.9206	0.9928	1.0
0.9394	0.9943	1.0
0.9406	0.9990	1.0
0.9634	0.9963	1.0
0.9639	0.9886	1.0
0.9655	0.9923	1.0
0.9660	0.9954	1.0
0.9681	0.9999	1.0
0.9686	0.9839	1.0
0.9701	0.9928	1.0
0.9706	0.9879	1.0
0.9722	0.9866	1.0
0.9727	0.9822	1.0
0.9742	0.9739	1.0
0.9747	0.9656	1.0
0.9762	0.9392	1.0
0.9767	0.9289	1.0
0.9782	0.8989	1.0
0.9788	0.8858	1.0
0.9803	0.8653	1.0
0.9809	0.8484	1.0
0.9823	0.8140	1.0
0.9829	0.8051	1.0
0.9845	0.7637	1.0
0.9850	0.7458	1.0
0.9866	0.7159	1.0
0.9871	0.6976	1.0
0.9881	0.6762	1.0
0.9891	0.6431	1.0
0.9901	0.6225	1.0
0.9910	0.5908	1.0
0.9921	0.5664	1.0
0.9931	0.5302	1.0
0.9941	0.5089	1.0
0.9951	0.4883	1.0
0.9960	0.4572	1.0
0.9970	0.4403	1.0
0.9981	0.4330	1.0
0.9990	0.4231	1.0
1.0000	0.4218	1.0
1.0011	0.4271	1.0
1.0021	0.4366	1.0
1.0027	0.4329	1.0
1.0042	0.4561	1.0
1.0047	0.4753	1.0
1.0062	0.5125	1.0
1.0068	0.5269	1.0
1.0084	0.5611	1.0
1.0089	0.5810	1.0
1.0104	0.6214	1.0
1.0109	0.6425	1.0
1.0124	0.6845	1.0
1.0130	0.6987	1.0
1.0144	0.7172	1.0
1.0150	0.7458	1.0
1.0163	0.7554	1.0
1.0170	0.7856	1.0
1.0190	0.8458	1.0
1.0201	0.8608	1.0
1.0212	0.8912	1.0
1.0217	0.8969	1.0
1.0232	0.9302	1.0
1.0241	0.9353	1.0
1.0251	0.9565	1.0
1.0258	0.9619	1.0
1.0272	0.9900	1.0
1.0278	0.9907	1.0
1.0291	0.9968	1.0
1.0301	1.0017	1.0
1.0314	0.9950	1.0
1.0320	0.9968	1.0
1.0335	1.0041	1.0
1.0341	0.9969	1.0
1.0360	1.0051	1.0
1.0380	0.9962	1.0
1.0386	0.9916	1.0
1.0401	0.9869	1.0
1.0407	1.0042	1.0
1.0421	0.9906	1.0
1.0428	0.9874	1.0
1.0442	0.9831	1.0
1.0448	0.9893	1.0
1.0465	0.9859	1.0
1.0470	0.9898	1.0
1.0485	0.9653	1.0
1.0489	0.9896	1.0
1.0523	0.9967	1.0
1.0527	1.0034	1.0
1.0624	0.9911	1.0
1.0628	0.9970	1.0
1.0723	0.9942	1.0
1.0727	0.9902	1.0
1.0745	1.0020	1.0
1.0747	1.0107	1.0
1.0763	0.9956	1.0
1.0766	0.9976	1.0
1.0894	0.9949	1.0
1.0899	0.9953	1.0
1.1053	0.9851	1.0
1.1057	0.9887	1.0
1.1370	0.9951	1.0
1.1383	1.0123	1.0
1.1487	0.9851	1.0
1.1501	0.9963	1.0
1.1554	0.9961	1.0
1.1556	1.0042	1.0
1.1569	0.9992	1.0
1.1714	0.9763	1.0
1.1716	0.9875	1.0
1.1728	0.9954	1.0
1.1910	0.9985	1.0
1.1923	1.0043	1.0
1.2088	0.9952	1.0
1.2103	0.9890	1.0
1.2107	0.9869	1.0
1.2227	1.0018	1.0
1.2242	0.9784	1.0
1.2304	0.9989	1.0
1.2308	1.0030	1.0
1.2443	0.9960	1.0
1.2447	0.9928	1.0
1.2604	0.9833	1.0
1.2608	0.9914	1.0
1.2703	0.9886	1.0
1.2706	0.9972	1.0
1.2903	1.0044	1.0
1.2911	0.9953	1.0
1.2920	0.9936	1.0
1.2927	0.9872	1.0
1.3150	1.0006	1.0
1.3282	0.9947	1.0
1.3287	0.9909	1.0
1.3382	0.9949	1.0
1.3574	1.0069	1.0
1.3587	0.9995	1.0
1.3748	0.9888	1.0
1.3762	1.0005	1.0
1.3967	1.0043	1.0
1.3981	1.0006	1.0
1.4093	1.0100	1.0
1.4097	1.0050	1.0
1.4183	0.9878	1.0
1.4187	1.0108	1.0
1.4342	1.0035	1.0
1.4346	0.9990	1.0
1.4481	1.0104	1.0
1.4503	1.0036	1.0
1.4506	0.9990	1.0
1.4605	1.0107	1.0
1.4610	1.0020	1.0
1.4625	1.0116	1.0
1.4629	1.0001	1.0
1.4645	0.9925	1.0
1.4651	0.9993	1.0
1.4671	1.0036	1.0
1.4676	1.0075	1.0
1.4692	1.0022	1.0
1.4697	0.9929	1.0
1.4712	0.9921	1.0
1.4718	0.9889	1.0
1.4734	0.9952	1.0
1.4740	0.9756	1.0
1.4760	0.9713	1.0
1.4775	0.9626	1.0
1.4781	0.9698	1.0
1.4787	0.9689	1.0
1.4802	0.9473	1.0
1.4808	0.9520	1.0
1.4822	0.9325	1.0
1.4828	0.9291	1.0
1.4842	0.9082	1.0
1.4849	0.8980	1.0
1.4861	0.8859	1.0
1.4866	0.8737	1.0
1.4881	0.8670	1.0
1.4887	0.8593	1.0
1.4901	0.8549	1.0
1.4909	0.8402	1.0
1.4931	0.8179	1.0
1.4937	0.8083	1.0
1.4952	0.8010	1.0
1.4958	0.7955	1.0
1.4975	0.7872	1.0
1.4981	0.7844	1.0
1.5001	0.7791	1.0
1.5007	0.7806	1.0
1.5021	0.7878	1.0
1.5027	0.7879	1.0
1.5044	0.7911	1.0
1.5050	0.7941	1.0
1.5072	0.8141	1.0
1.5078	0.8108	1.0
1.5101	0.8392	1.0
1.5112	0.8493	1.0
1.5134	0.8764	1.0
1.5139	0.8782	1.0
1.5147	0.8829	1.0
1.5172	0.9228	1.0
1.5177	0.9350	1.0
1.5212	0.9635	1.0
1.5220	0.9688	1.0
1.5232	0.9773	1.0
1.5240	0.9891	1.0
1.5252	0.9865	1.0
1.5258	0.9931	1.0
1.5274	0.9993	1.0
1.5280	0.9976	1.0
1.5295	1.0086	1.0
1.5301	0.9992	1.0
1.5306	0.9976	1.0
1.5322	0.9985	1.0
1.5329	0.9956	1.0
1.5342	0.9998	1.0
1.5350	1.0024	1.0
1.5363	1.0023	1.0
1.5371	1.0004	1.0
1.5377	0.9883	1.0
1.5393	0.9943	1.0
1.5398	0.9900	1.0
1.5414	0.9961	1.0
1.5419	0.9949	1.0
1.5440	0.9987	1.0
1.5446	1.0065	1.0
1.5462	1.0014	1.0
1.5467	1.0002	1.0
1.5614	1.0045	1.0
1.5619	0.9950	1.0
1.5740	1.0038	1.0
1.5754	0.9947	1.0
1.5938	1.0058	1.0
1.5953	0.9978	1.0
1.6111	0.9919	1.0
1.6125	1.0106	1.0
1.6127	1.0015	1.0
1.6139	1.0051	1.0
1.6154	1.0067	1.0
1.6156	0.9956	1.0
1.6749	0.9882	1.0
