   0.35100726    1.009038   1.000
   0.35303351    1.008909   1.000
   0.35499838    1.008197   1.000
   0.35701869    1.007487   1.000
   0.35902266    1.008842   1.000
   0.36098421    1.007846   1.000
   0.36299600    1.007278   1.000
   0.36502704    1.006558   1.000
   0.36701612    1.006129   1.000
   0.36903215    1.005701   1.000
   0.37104417    1.006554   1.000
   0.37301142    1.006036   1.000
   0.37501814    1.004922   1.000
   0.37700159    1.004706   1.000
   0.37896565    1.004187   1.000
   0.38100158    1.003734   1.000
   0.38303117    1.004241   1.000
   0.38499366    1.003631   1.000
   0.38699597    1.003279   1.000
   0.38898980    1.002909   1.000
   0.39098592    1.002344   1.000
   0.39298780    1.001699   1.000
   0.39500400    1.001933   1.000
   0.39699344    1.002113   1.000
   0.39899674    1.001382   1.000
   0.40101534    1.000834   1.000
   0.40300573    1.000771   1.000
   0.40497260    0.999962   1.000
   0.40699517    0.999951   1.000
   0.40900719    1.000188   1.000
   0.41100166    0.999779   1.000
   0.41301698    0.999187   1.000
   0.41501557    0.999350   1.000
   0.41700179    0.998079   1.000
   0.41903421    0.998013   1.000
   0.42102576    0.998751   1.000
   0.42299677    0.998176   1.000
   0.42500599    0.997889   1.000
   0.42701376    0.997241   1.000
   0.42899978    0.996954   1.000
   0.43104705    0.996420   1.000
   0.43306072    0.997340   1.000
   0.43502044    0.996552   1.000
   0.43701110    0.996351   1.000
   0.43902866    0.996142   1.000
   0.44102461    0.995776   1.000
   0.44307103    0.995633   1.000
   0.44505889    0.995615   1.000
   0.44699644    0.995125   1.000
   0.44898770    0.994747   1.000
   0.45102160    0.994219   1.000
   0.45300691    0.993293   1.000
   0.45500982    0.992426   1.000
   0.45702774    0.991416   1.000
   0.45900054    0.990771   1.000
   0.46101582    0.989796   1.000
   0.46301971    0.988391   1.000
   0.46499686    0.987583   1.000
   0.46696585    0.986343   1.000
   0.46900673    0.984902   1.000
   0.47099314    0.984138   1.000
   0.47301211    0.983015   1.000
   0.47501769    0.981651   1.000
   0.47699740    0.981132   1.000
   0.47896724    0.979533   1.000
   0.48101349    0.978500   1.000
   0.48301472    0.978205   1.000
   0.48500346    0.976940   1.000
   0.48703431    0.976292   1.000
   0.48902271    0.975749   1.000
   0.49098824    0.974853   1.000
   0.49303632    0.974367   1.000
   0.49502548    0.974269   1.000
   0.49701701    0.973599   1.000
   0.49901797    0.973776   1.000
   0.50099922    0.973137   1.000
   0.50297701    0.973375   1.000
   0.50503610    0.973655   1.000
   0.50706639    0.974036   1.000
   0.50904435    0.973973   1.000
   0.51099663    0.974732   1.000
   0.51298193    0.974933   1.000
   0.51497120    0.975710   1.000
   0.51702848    0.976850   1.000
   0.51904946    0.977322   1.000
   0.52098967    0.978113   1.000
   0.52299301    0.979161   1.000
   0.52503706    0.980228   1.000
   0.52702344    0.981282   1.000
   0.52900465    0.982816   1.000
   0.53101002    0.983151   1.000
   0.53297844    0.984536   1.000
   0.53498005    0.985915   1.000
   0.53700415    0.986667   1.000
   0.53900234    0.988461   1.000
   0.54099153    0.989393   1.000
   0.54302048    0.990449   1.000
   0.54500657    0.991669   1.000
   0.54699432    0.992703   1.000
   0.54899436    0.993598   1.000
   0.55103715    0.994604   1.000
   0.55300473    0.995117   1.000
   0.55502396    0.995820   1.000
   0.55699536    0.996376   1.000
   0.55900148    0.996558   1.000
   0.56102322    0.996851   1.000
   0.56301752    0.996839   1.000
   0.56497814    0.997272   1.000
   0.56703184    0.997955   1.000
   0.56901636    0.998187   1.000
   0.57100371    0.997886   1.000
   0.57301911    0.998317   1.000
   0.57502233    0.998467   1.000
   0.57700539    0.998884   1.000
   0.57903882    0.999606   1.000
   0.58105578    0.999622   1.000
   0.58302163    0.999523   1.000
   0.58499164    1.000173   1.000
   0.58699728    1.000063   1.000
   0.58899251    1.000429   1.000
   0.59099364    1.001509   1.000
   0.59301185    1.001273   1.000
   0.59499803    1.001629   1.000
   0.59700936    1.002063   1.000
   0.59900982    1.002217   1.000
   0.60100764    1.002802   1.000
   0.60296784    1.003012   1.000
   0.60500236    1.003300   1.000
   0.60699865    1.003679   1.000
   0.60898806    1.004091   1.000
   0.61100393    1.004316   1.000
   0.61301056    1.004835   1.000
   0.61497235    1.005000   1.000
   0.61699313    1.005667   1.000
   0.61898452    1.005982   1.000
   0.62097410    1.006404   1.000
   0.62300860    1.006433   1.000
   0.62502719    1.006787   1.000
   0.62697625    1.007124   1.000
   0.62900576    1.008127   1.000
   0.63100500    1.008328   1.000
   0.63301111    1.008106   1.000
   0.63502955    1.008831   1.000
   0.63701187    1.008964   1.000
   0.63898359    1.009425   1.000
   0.64105004    1.010453   1.000
   0.64304088    1.010578   1.000
   0.64502806    1.010413   1.000
   0.64702587    1.011301   1.000
   0.64901938    1.011059   1.000
   0.65098487    1.011464   1.000
   0.65302256    1.012693   1.000
   0.65505822    1.012628   1.000
   0.65700933    1.012869   1.000
   0.65901009    1.013166   1.000
   0.66103261    1.013115   1.000
   0.66302848    1.014029   1.000
   0.66503512    1.014535   1.000
   0.66704573    1.014588   1.000
   0.66900905    1.014797   1.000
   0.67100763    1.015178   1.000
   0.67301933    1.015233   1.000
   0.67499731    1.015672   1.000
   0.67699528    1.015785   1.000
   0.67902760    1.016690   1.000
   0.68098413    1.016440   1.000
   0.68298045    1.016806   1.000
   0.68501440    1.016867   1.000
   0.68701336    1.017060   1.000
   0.68897079    1.017490   1.000
   0.69099339    1.017934   1.000
   0.69298479    1.018144   1.000
   0.69500378    1.017815   1.000
   0.69702612    1.018014   1.000
   0.69901786    1.018075   1.000
   0.70097873    1.018522   1.000
   0.70302617    1.019068   1.000
   0.70501678    1.019185   1.000
   0.70700150    1.018458   1.000
   0.70902140    1.019023   1.000
   0.71099986    1.018657   1.000
   0.71297398    1.018913   1.000
   0.71505100    1.019794   1.000
   0.71704227    1.019191   1.000
   0.71901068    1.019152   1.000
   0.72101897    1.019289   1.000
   0.72300684    1.018772   1.000
   0.72497343    1.019185   1.000
   0.72701642    1.019650   1.000
   0.72904052    1.019234   1.000
   0.73100624    1.019287   1.000
   0.73301356    1.018858   1.000
   0.73501212    1.018428   1.000
   0.73700628    1.019197   1.000
   0.73902299    1.018797   1.000
   0.74103708    1.019043   1.000
   0.74300173    1.018639   1.000
   0.74499906    1.018680   1.000
   0.74700312    1.017821   1.000
   0.74901854    1.018376   1.000
   0.75098805    1.017631   1.000
   0.75303042    1.018269   1.000
   0.75497427    1.017898   1.000
   0.75697677    1.017413   1.000
   0.75901066    1.016803   1.000
   0.76100828    1.016709   1.000
   0.76298673    1.016290   1.000
   0.76502312    1.017223   1.000
   0.76697550    1.016609   1.000
   0.76898526    1.015557   1.000
   0.77102657    1.015492   1.000
   0.77301443    1.014911   1.000
   0.77497505    1.014903   1.000
   0.77701855    1.015401   1.000
   0.77899901    1.014433   1.000
   0.78101460    1.014018   1.000
   0.78302422    1.013543   1.000
   0.78500655    1.012653   1.000
   0.78698318    1.012543   1.000
   0.78903185    1.013398   1.000
   0.79101707    1.012016   1.000
   0.79297983    1.011999   1.000
   0.79498383    1.010872   1.000
   0.79702814    1.010496   1.000
   0.79900877    1.010619   1.000
   0.80102909    1.010061   1.000
   0.80304422    1.009688   1.000
   0.80500413    1.009222   1.000
   0.80699675    1.008751   1.000
   0.80899862    1.007650   1.000
   0.81097001    1.007873   1.000
   0.81300254    1.006947   1.000
   0.81503600    1.007144   1.000
   0.81698956    1.006733   1.000
   0.81900203    1.005944   1.000
   0.82101168    1.004780   1.000
   0.82301085    1.004527   1.000
   0.82497132    1.004037   1.000
   0.82701520    1.004405   1.000
   0.82898465    1.003500   1.000
   0.83099245    1.002353   1.000
   0.83301861    1.001774   1.000
   0.83500959    1.001221   1.000
   0.83696907    1.000564   1.000
   0.83902871    1.001296   1.000
   0.84100466    1.000220   1.000
   0.84298958    0.999364   1.000
   0.84500747    0.998890   1.000
   0.84702363    0.997621   1.000
   0.84896610    0.997717   1.000
   0.85103969    0.997885   1.000
   0.85304509    0.996608   1.000
   0.85501792    0.996275   1.000
   0.85702155    0.995543   1.000
   0.85900955    0.994669   1.000
   0.86097110    0.994636   1.000
   0.86304834    0.994542   1.000
   0.86506552    0.993408   1.000
   0.86702608    0.993332   1.000
   0.86901068    0.992785   1.000
   0.87101528    0.991844   1.000
   0.87299960    0.991417   1.000
   0.87506214    0.991241   1.000
   0.87704323    0.990656   1.000
   0.87899438    0.990446   1.000
   0.88100428    0.989798   1.000
   0.88300880    0.988736   1.000
   0.88500384    0.988698   1.000
   0.88702550    0.988367   1.000
   0.88903954    0.988035   1.000
   0.89100817    0.987562   1.000
   0.89301514    0.986920   1.000
   0.89501603    0.986540   1.000
   0.89701468    0.985839   1.000
   0.89898035    0.985735   1.000
   0.90101442    0.985492   1.000
   0.90298749    0.984938   1.000
   0.90500891    0.984475   1.000
   0.90699947    0.984178   1.000
   0.90898401    0.983265   1.000
   0.91096070    0.983578   1.000
   0.91300327    0.983260   1.000
   0.91500768    0.982483   1.000
   0.91700445    0.982471   1.000
   0.91902287    0.981891   1.000
   0.92104106    0.981211   1.000
   0.92297056    0.981329   1.000
   0.92502504    0.981258   1.000
   0.92703389    0.980339   1.000
   0.92899993    0.980485   1.000
   0.93099032    0.979842   1.000
   0.93301249    0.979568   1.000
   0.93498584    0.979398   1.000
   0.93703379    0.979062   1.000
   0.93905339    0.978736   1.000
   0.94102233    0.978606   1.000
   0.94302439    0.978428   1.000
   0.94499499    0.977101   1.000
   0.94696311    0.975798   1.000
   0.94901607    0.973219   1.000
   0.95104519    0.969876   1.000
   0.95298304    0.966255   1.000
   0.95499121    0.960734   1.000
   0.95701737    0.954188   1.000
   0.95899692    0.947615   1.000
   0.96101460    0.939747   1.000
   0.96301333    0.932279   1.000
   0.96498024    0.924909   1.000
   0.96698953    0.916682   1.000
   0.96901457    0.908350   1.000
   0.97099421    0.899626   1.000
   0.97298289    0.891573   1.000
   0.97500436    0.883254   1.000
   0.97701539    0.875713   1.000
   0.97901605    0.868302   1.000
   0.98101066    0.860943   1.000
   0.98299877    0.854028   1.000
   0.98498975    0.848032   1.000
   0.98703560    0.841796   1.000
   0.98902536    0.837082   1.000
   0.99098559    0.833057   1.000
   0.99302068    0.828802   1.000
   0.99502433    0.825982   1.000
   0.99699659    0.823745   1.000
   0.99902562    0.822115   1.000
