0.7206	0.9824	1
0.7218	0.9880	1
0.7229	0.9705	1
0.7235	0.9964	1
0.7247	0.9929	1
0.7259	0.9928	1
0.7263	0.9798	1
0.7270	0.9959	1
0.7275	0.9745	1
0.7286	0.9953	1
0.7288	1.0137	1
0.7298	0.9932	1
0.7299	0.9997	1
0.7311	0.9948	1
0.7319	0.9836	1
0.7323	1.0067	1
0.7330	0.9903	1
0.7334	0.9960	1
0.7342	0.9980	1
0.7346	0.9915	1
0.7426	0.9788	1
0.7438	0.9930	1
0.7449	0.9990	1
0.7459	0.9973	1
0.7468	0.9982	1
0.7470	0.9880	1
0.7470	1.0000	1
0.7480	0.9881	1
0.7481	0.9977	1
0.7482	0.9943	1
0.7492	1.0004	1
0.7493	0.9978	1
0.7494	1.0025	1
0.7503	0.9931	1
0.7505	1.0023	1
0.7514	0.9877	1
0.7515	0.9867	1
0.7526	0.9907	1
0.7526	1.0032	1
0.7536	0.9840	1
0.7537	0.9854	1
0.7538	0.9917	1
0.7547	0.9882	1
0.7549	0.9853	1
0.7559	0.9850	1
0.7561	0.9862	1
0.7570	0.9967	1
0.7572	1.0016	1
0.7582	0.9749	1
0.7666	1.0050	1
0.7678	0.9788	1
0.7689	0.9893	1
0.7691	0.9835	1
0.7703	0.9911	1
0.7714	0.9839	1
0.7714	0.9826	1
0.7715	0.9887	1
0.7725	0.9995	1
0.7726	0.9854	1
0.7727	0.9899	1
0.7737	0.9674	1
0.7737	0.9797	1
0.7739	0.9873	1
0.7748	0.9793	1
0.7757	0.9827	1
0.7759	0.9873	1
0.7760	0.9845	1
0.7768	0.9820	1
0.7771	0.9814	1
0.7780	0.9691	1
0.7782	0.9788	1
0.7787	0.9854	1
0.7794	0.9767	1
0.7798	0.9835	1
0.7810	0.9677	1
0.7822	1.0007	1
0.7833	0.9832	1
0.7924	0.9847	1
0.7936	0.9718	1
0.7939	0.9736	1
0.7947	0.9790	1
0.7950	0.9705	1
0.7962	0.9654	1
0.7967	0.9575	1
0.7972	0.9693	1
0.7973	0.9538	1
0.7978	0.9709	1
0.7983	0.9730	1
0.7985	0.9754	1
0.7990	0.9663	1
0.7995	0.9773	1
0.7997	0.9659	1
0.8002	0.9715	1
0.8013	0.9613	1
0.8017	0.9668	1
0.8019	0.9730	1
0.8029	0.9588	1
0.8031	0.9596	1
0.8031	0.9416	1
0.8040	0.9767	1
0.8042	0.9633	1
0.8043	0.9541	1
0.8054	0.9481	1
0.8054	0.9501	1
0.8066	0.9456	1
0.8078	0.9393	1
0.8157	0.9622	1
0.8169	0.9738	1
0.8180	0.9579	1
0.8195	0.9407	1
0.8199	0.9522	1
0.8206	0.9358	1
0.8211	0.9518	1
0.8212	0.9500	1
0.8218	0.9406	1
0.8222	0.9325	1
0.8223	0.9442	1
0.8229	0.9307	1
0.8235	0.9546	1
0.8246	0.9378	1
0.8246	0.9466	1
0.8249	0.9257	1
0.8258	0.9477	1
0.8258	0.9475	1
0.8261	0.9397	1
0.8269	0.9530	1
0.8272	0.9318	1
0.8284	0.9280	1
0.8289	0.9391	1
0.8295	0.9259	1
0.8301	0.9319	1
0.8307	0.9366	1
0.8313	0.9477	1
0.8318	0.9378	1
0.8324	0.9191	1
0.8382	0.9228	1
0.8393	0.9312	1
0.8405	0.9171	1
0.8424	0.9382	1
0.8435	0.9342	1
0.8447	0.9389	1
0.8466	0.9244	1
0.8469	0.9224	1
0.8477	0.9283	1
0.8481	0.9279	1
0.8489	0.9422	1
0.8491	0.9206	1
0.8493	0.9088	1
0.8503	0.9280	1
0.8504	0.9188	1
0.8524	0.9096	1
0.8526	0.9029	1
0.8536	0.9158	1
0.8548	0.9174	1
0.8559	0.9076	1
0.8560	0.8991	1
0.8571	0.9084	1
0.8594	0.8959	1
0.8634	0.9121	1
0.8646	0.9104	1
0.8657	0.9043	1
0.8677	0.9098	1
0.8689	0.9035	1
0.8690	0.8877	1
0.8701	0.8985	1
0.8701	0.8870	1
0.8713	0.8968	1
0.8722	0.8934	1
0.8724	0.8886	1
0.8733	0.9048	1
0.8745	0.8888	1
0.8760	0.8809	1
0.8771	0.8794	1
0.8783	0.8823	1
0.8812	0.8831	1
0.8859	0.8741	1
0.8860	0.8712	1
0.8870	0.8788	1
0.8871	0.8673	1
0.8882	0.8792	1
0.8900	0.8850	1
0.8912	0.8749	1
0.8924	0.8692	1
0.8949	0.8708	1
0.8961	0.8747	1
0.8973	0.8669	1
0.8996	0.8477	1
0.9008	0.8292	1
0.9019	0.8397	1
0.9031	0.8343	1
0.9099	0.8471	1
0.9110	0.8398	1
0.9122	0.8244	1
0.9143	0.8226	1
0.9154	0.8180	1
0.9166	0.8231	1
0.9185	0.8210	1
0.9197	0.8222	1
0.9208	0.8324	1
0.9209	0.8104	1
0.9220	0.8056	1
0.9232	0.8025	1
0.9243	0.8147	1
0.9255	0.7981	1
0.9273	0.8073	1
0.9284	0.8021	1
0.9296	0.8027	1
0.9308	0.7925	1
0.9319	0.7985	1
0.9332	0.7969	1
0.9343	0.7923	1
0.9355	0.7862	1
0.9374	0.7821	1
0.9386	0.7830	1
0.9397	0.7757	1
0.9418	0.7827	1
0.9430	0.7716	1
0.9432	0.7687	1
0.9441	0.7723	1
0.9443	0.7663	1
0.9455	0.7714	1
0.9466	0.7662	1
0.9478	0.7712	1
0.9499	0.7600	1
0.9510	0.7555	1
0.9522	0.7739	1
0.9533	0.7691	1
0.9545	0.7567	1
0.9577	0.7477	1
0.9588	0.7480	1
0.9600	0.7393	1
0.9627	0.7416	1
0.9638	0.7347	1
0.9650	0.7313	1
0.9660	0.7328	1
0.9661	0.7357	1
0.9672	0.7378	1
0.9673	0.7264	1
0.9683	0.7328	1
0.9684	0.7273	1
0.9695	0.7387	1
0.9706	0.7373	1
0.9726	0.7341	1
0.9737	0.7306	1
0.9749	0.7241	1
0.9760	0.7298	1
0.9772	0.7159	1
0.9800	0.7220	1
0.9812	0.7179	1
0.9824	0.7309	1
0.9835	0.7332	1
0.9847	0.7233	1
0.9858	0.7203	1
0.9881	0.7127	1
0.9887	0.7239	1
0.9892	0.7244	1
0.9899	0.7082	1
0.9904	0.7159	1
0.9910	0.7170	1
0.9915	0.7250	1
0.9922	0.7273	1
0.9927	0.7211	1
0.9934	0.7166	1
0.9939	0.7201	1
0.9953	0.7218	1
0.9957	0.7268	1
0.9965	0.7301	1
0.9968	0.7205	1
0.9976	0.7217	1
0.9980	0.7252	1
0.9988	0.7171	1
0.9991	0.7320	1
1.0000	0.7226	1
1.0003	0.7268	1
1.0015	0.7214	1
1.0033	0.7278	1
1.0043	0.7226	1
1.0044	0.7221	1
1.0054	0.7303	1
1.0056	0.7213	1
1.0066	0.7266	1
1.0067	0.7236	1
1.0078	0.7272	1
1.0079	0.7203	1
1.0089	0.7242	1
1.0090	0.7165	1
1.0102	0.7279	1
1.0106	0.7281	1
1.0118	0.7176	1
1.0129	0.7169	1
1.0141	0.7376	1
1.0153	0.7277	1
1.0251	0.7336	1
1.0263	0.7333	1
1.0274	0.7244	1
1.0286	0.7320	1
1.0286	0.7444	1
1.0297	0.7455	1
1.0298	0.7440	1
1.0309	0.7493	1
1.0309	0.7516	1
1.0321	0.7407	1
1.0321	0.7526	1
1.0332	0.7425	1
1.0333	0.7449	1
1.0353	0.7577	1
1.0364	0.7550	1
1.0364	0.7584	1
1.0376	0.7620	1
1.0376	0.7588	1
1.0387	0.7534	1
1.0387	0.7562	1
1.0399	0.7593	1
1.0399	0.7681	1
1.0411	0.7761	1
1.0422	0.7649	1
1.0515	0.7833	1
1.0526	0.7820	1
1.0538	0.7789	1
1.0549	0.7830	1
1.0557	0.7981	1
1.0561	0.7894	1
1.0569	0.7952	1
1.0580	0.8053	1
1.0582	0.8066	1
1.0592	0.7970	1
1.0594	0.7940	1
1.0603	0.8025	1
1.0605	0.8091	1
1.0615	0.8002	1
1.0617	0.8034	1
1.0626	0.8153	1
1.0628	0.7993	1
1.0638	0.8081	1
1.0755	0.8317	1
1.0766	0.8337	1
1.0776	0.8407	1
1.0778	0.8369	1
1.0787	0.8305	1
1.0789	0.8302	1
1.0799	0.8387	1
1.0801	0.8342	1
1.0810	0.8445	1
1.0820	0.8471	1
1.0822	0.8493	1
1.0832	0.8321	1
1.0834	0.8564	1
1.0843	0.8383	1
1.0845	0.8407	1
1.0855	0.8471	1
1.0857	0.8460	1
1.0867	0.8467	1
1.0893	0.8686	1
1.0905	0.8701	1
1.0916	0.8614	1
1.1004	0.8812	1
1.1015	0.8714	1
1.1027	0.8858	1
1.1038	0.8733	1
1.1050	0.8714	1
1.1069	0.8925	1
1.1076	0.8958	1
1.1081	0.8894	1
1.1088	0.8963	1
1.1092	0.8970	1
1.1100	0.8922	1
1.1104	0.8882	1
1.1111	0.8977	1
1.1115	0.8965	1
1.1123	0.9004	1
1.1142	0.9004	1
1.1154	0.9191	1
1.1166	0.9200	1
1.1177	0.8999	1
1.1189	0.9108	1
1.1366	0.9371	1
1.1377	0.9443	1
1.1389	0.9368	1
1.1401	0.9286	1
1.1412	0.9388	1
1.1425	0.9259	1
1.1437	0.9259	1
1.1445	0.9333	1
1.1448	0.9393	1
1.1457	0.9433	1
1.1468	0.9361	1
1.1471	0.9273	1
1.1480	0.9442	1
1.1483	0.9349	1
1.1491	0.9460	1
