0.1018	172.88	1
0.1136	205.34	1
0.1203	194.97	1
0.1262	208.90	1
0.1414	223.56	1
0.1420	214.76	1
0.1450	234.01	1
0.1555	235.10	1
0.1600	234.95	1
0.1632	236.28	1
0.1683	238.68	1
0.1723	248.53	1
0.1782	256.70	1
0.1854	260.24	1
0.1868	260.04	1
0.1969	264.52	1
0.1988	265.75	1
0.2020	270.21	1
0.2047	281.93	1
0.2100	272.75	1
0.2144	274.38	1
0.2293	277.81	1
0.2304	281.54	1
0.2323	279.92	1
0.2447	275.15	1
0.2459	282.17	1
0.2568	281.67	1
0.2588	277.12	1
0.2718	280.01	1
0.2735	275.83	1
0.2791	280.78	1
0.2864	268.15	1
0.2879	268.79	1
0.3032	274.97	1
0.3046	260.69	1
0.3109	263.59	1
0.3171	267.51	1
0.3254	249.30	1
0.3287	255.29	1
0.3321	242.27	1
0.3444	245.91	1
0.3500	239.70	1
0.3505	235.80	1
0.3745	221.57	1
0.6110	-156.67	1
0.6112	-147.01	1
0.6256	-165.38	1
0.6382	-182.65	1
0.6555	-183.25	1
0.6654	-198.32	1
0.6687	-191.92	1
0.6962	-218.34	1
0.6989	-216.95	1
0.7050	-214.90	1
0.7192	-222.81	1
0.7273	-222.98	1
0.7363	-235.32	1
0.7477	-223.85	1
0.7487	-229.70	1
0.7547	-218.45	1
0.7760	-219.89	1
0.7771	-233.76	1
0.7848	-217.38	1
0.7883	-218.16	1
0.8054	-205.89	1
0.8147	-206.78	1
0.8151	-210.94	1
0.8226	-196.21	1
0.8276	-191.54	1
0.8321	-195.42	1
0.8425	-180.24	1
0.8443	-186.85	1
0.8620	-172.13	1
0.8683	-173.52	1
0.8718	-163.45	1
0.8888	-151.46	1
